Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S21_Magnitude,S21_Phase,S22_Magnitude,S22_Phase,
5652058000,-21.61079902,114.2906416,-17.19806852,-169.8297437,11.36510234,-52.08978673,-17.85489399,-100.4511433,
5664056000,-21.14371783,116.4284828,-17.17480869,-170.8828192,11.29498569,-53.11178496,-17.73815512,-99.61538027,
5676054000,-20.6888035,116.1128156,-17.1581188,-172.2972276,11.23178546,-53.89232817,-17.65092214,-98.80095854,
5688052000,-20.33814641,115.0554538,-17.15135969,-173.3018423,11.17989599,-54.74864292,-17.63530179,-98.90357137,
5700050000,-19.94503281,114.3853424,-17.17262937,-174.4669328,11.15853581,-55.22434853,-17.55106974,-98.88921097,
5712048000,-19.39266978,112.7654496,-17.12686953,-175.3882183,11.15013811,-55.91462883,-17.583226,-99.16132478,
5724046000,-19.0637969,110.5946761,-17.08203499,-176.3975206,11.13105193,-56.42954645,-17.44187163,-100.5980264,
5736044000,-18.90753362,107.1320792,-17.10433145,-178.3026999,11.14205858,-57.07271843,-17.56076533,-100.0767829,
5748042000,-18.66958018,103.9225442,-17.02982438,-179.2926165,11.17957017,-57.6375937,-17.65024504,-103.0328233,
5760040000,-18.53516192,100.5692068,-17.0088142,179.5456445,11.23583889,-58.31106587,-17.73580143,-104.6043177,
5772038000,-18.53072468,97.18476501,-16.98346432,178.2654036,11.29756147,-59.20724858,-17.72124919,-107.5340121,
5784036000,-18.71340911,93.24485636,-16.99713472,176.8784413,11.45207994,-60.40356542,-17.86899282,-109.370823,
5796034000,-18.92759258,89.32945717,-16.92465236,175.2301312,11.57581552,-61.66774738,-17.96914287,-111.6571671,
5808032000,-19.38609097,86.41398042,-16.92354398,173.6683969,11.70780064,-63.20784183,-18.0518911,-113.3636335,
5820030000,-19.84864904,84.07151122,-16.93498304,172.2869517,11.83544506,-65.02966727,-18.22046717,-113.774521,
5832028000,-20.4265987,82.95196165,-16.90361344,170.6871443,11.91262411,-66.78405819,-18.39962418,-113.7373978,
5844026000,-20.8492221,83.46516442,-16.961859,169.2610312,11.96504895,-68.73095856,-18.47071047,-112.0845893,
5856024000,-21.34913279,84.15842996,-16.93669104,168.0078243,12.00090832,-70.63391409,-18.57660995,-112.2163318,
5868022000,-21.64592468,86.02979947,-16.9471543,166.4193032,11.98701746,-72.49196129,-18.5930211,-110.6276942,
5880020000,-21.91686113,89.11988877,-16.93415316,165.1626718,11.95535354,-74.37365062,-18.52448322,-109.2341139,
5892018000,-21.85524382,91.22777447,-16.94273839,164.211623,11.91024493,-76.18804664,-18.32643268,-108.6085545,
5904016000,-21.7365771,94.03696781,-16.9454537,162.8126843,11.85500376,-78.05109958,-18.26412471,-109.5031321,
5916014000,-21.26597396,95.31739154,-16.97691981,161.4539534,11.78417162,-79.40730707,-17.98395442,-109.4199367,
5928012000,-21.14265324,97.64787106,-16.93911082,160.7898374,11.66937424,-81.18726551,-17.92017249,-109.0491486,
5940010000,-20.45635886,97.94527881,-16.89325784,159.0433881,11.60201448,-82.50099396,-17.67021384,-106.8829434,
5952008000,-20.01968073,96.84624708,-16.89949214,157.8473153,11.50920485,-83.81638588,-17.2707068,-106.8161122,
5964006000,-19.55410847,95.82994775,-16.90010777,156.6127836,11.40867579,-84.910683,-17.10180271,-106.713161,
5976004000,-19.17129741,94.33805462,-16.90702656,155.1790764,11.31568005,-85.81322044,-16.79599099,-106.4193009,
5988002000,-18.81017734,92.21493518,-16.85868339,154.5520525,11.2476168,-86.99051267,-16.82225634,-106.5584766,
6000000000,-18.55113195,89.2925474,-16.82449929,153.079654,11.16212082,-87.93885396,-16.68951395,-106.9509463,
