Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_VSWR,
116577777,-0.377637488,0.957454458,-10.76893226,46.00845037,
116820000,-0.4142738446,0.9534245001,-12.34351232,41.94103131,
117062222,-0.4556772552,0.9488905843,-13.83676693,38.13173286,
117304444,-0.5001701403,0.9440423841,-15.27365689,34.74133685,
117546666,-0.5416027627,0.9395499242,-16.64582379,32.08515291,
117788888,-0.5798502045,0.9354218061,-17.99584037,29.97020651,
118031111,-0.6132566571,0.9318310274,-19.37460588,28.33886081,
118273333,-0.639270355,0.9290444265,-20.76551949,27.18665117,
118515555,-0.664885209,0.9263086926,-22.29800996,26.14024314,
118757777,-0.6904685253,0.923584368,-23.90407283,25.17265537,
119000000,-0.7177198541,0.9206912321,-25.60414862,24.2178927,
119242222,-0.7513047084,0.9171381616,-27.44133807,23.13656322,
119484444,-0.7909073081,0.912966064,-29.44614955,21.97954213,
119726666,-0.8415315113,0.9076604758,-31.64303119,20.65919759,
119968888,-0.9001361516,0.9015570056,-34.10764378,19.31632633,
120211111,-0.978905464,0.893418059,-36.92004395,17.76490503,
120453333,-1.084925969,0.8825792273,-40.2381711,16.03276137,
120695555,-1.233069888,0.8676538648,-44.31271793,14.11188821,
120937777,-1.470199362,0.8442868633,-49.60949547,11.84413147,
121180000,-1.888182972,0.8046200519,-56.98692385,9.236464995,
121422222,-2.768673305,0.7270534419,-68.33632344,6.32744173,
121664444,-5.186954245,0.5503668759,-88.15319912,3.448070866,
121906666,-16.19302504,0.1550060852,-132.237882,1.36688095,
122148888,-8.90474489,0.3587259179,35.30369614,2.118791256,
122391111,-4.212276968,0.6157240986,6.891170021,4.204593868,
122633333,-3.158522176,0.6951425796,-8.740815439,5.560443887,
122875555,-3.141256451,0.6965257514,-18.5999271,5.59034501,
123117777,-3.73163594,0.6507560329,-24.84501308,4.726655829,
123360000,-4.887170624,0.5696937682,-25.54411771,3.647852744,
123602222,-5.646117744,0.5220283786,-15.22977834,3.184348841,
123844444,-4.087952219,0.6246005884,-4.695769181,4.327658857,
124086666,-2.257368917,0.7711370223,-6.687615211,7.738853354,
124328888,-1.312464336,0.8597591039,-12.83431115,13.26117527,
124571111,-0.8815859751,0.9034844895,-18.66446145,19.72205793,
124813333,-0.6836028097,0.924314699,-23.6443634,25.42521037,
125055555,-0.5887641858,0.9344623126,-27.92241262,29.51679238,
125297777,-0.552001058,0.9384258169,-31.73278236,31.48114551,
125540000,-0.5396782234,0.9397581241,-35.29414619,32.19949737,
125782222,-0.5411452547,0.939599414,-38.71986526,32.11226154,
126024444,-0.5587817142,0.9376935189,-42.12617235,31.09938942,
126266666,-0.5875384529,0.9345941911,-45.64649801,29.57832374,
126508888,-0.64387033,0.9285525425,-49.37047244,26.99259863,
126751111,-0.7880500329,0.913266439,-53.35993463,22.05912472,
126993333,-1.04571445,0.8865725437,-54.64605315,16.63241516,
127235555,-0.5228426267,0.9415813952,-59.90287536,33.23566872,
127477777,-0.5696867197,0.9365169973,-66.67418942,30.50449594,
127720000,-0.6876975792,0.9238790541,-74.11007838,25.27397724,
127962222,-0.9019108789,0.9013728155,-83.32145619,19.27838481,
128204444,-1.320938772,0.8589206842,-95.47455811,13.1764226,
128446666,-2.181101014,0.7779379342,-112.1847805,8.006491013,
128688888,-3.951938493,0.6344582885,-135.9935365,4.471331827,
128931111,-7.349070682,0.4290880956,-171.9714942,2.50316745,
129173333,-11.47771751,0.2667559558,124.5210876,1.727604835,
129415555,-9.654166992,0.3290725453,52.78734832,1.980948217,
129657777,-6.282492521,0.4851492608,13.60350999,2.884621013,
129900000,-4.03019933,0.6287674245,-15.94651187,4.387458246,
130142222,-2.997703328,0.708133,-54.85072087,5.852436213,
130384444,-6.945054536,0.4495181929,-133.5221212,2.633180923,
130626666,-9.89028969,0.3202473285,87.67790749,1.94224662,
130868888,-5.603748711,0.5245810094,37.30726537,3.206815545,
131111111,-3.60890812,0.6600161979,16.82675336,4.882633195,
131353333,-2.440575811,0.7550421722,3.761876568,7.164670702,
131595555,-1.655095088,0.826504544,-6.473527315,10.52767943,
131837777,-1.11803996,0.8792208977,-15.41845654,15.55915602,
132080000,-0.7787724857,0.9142424356,-23.5498907,22.32155787,
132322222,-0.6043477584,0.9327872734,-31.0349759,28.75626938,
132564444,-0.5590906749,0.9376601654,-37.86954196,31.08221535,
132806666,-0.611640449,0.9320044319,-44.03272015,28.41368176,
133048888,-0.7079480748,0.9217276088,-49.55133527,24.55179381,
133291111,-0.8151747031,0.9104188998,-54.49553324,21.32613793,
133533333,-0.9004894316,0.9015203374,-59.14368246,19.3087617,
133775555,-0.9482984585,0.8965718047,-63.70017374,18.33708689,
134017777,-0.9595733628,0.8954087455,-68.40928396,18.12205767,
134260000,-0.9409954216,0.8973259531,-73.54330983,18.47911922,
134502222,-0.910060303,0.9005275107,-79.21077816,19.10606162,
134744444,-0.8840405044,0.9032292116,-85.61849221,19.66739388,
134986666,-0.8864176006,0.9029820557,-92.90650837,19.61474312,
135228888,-0.9327216712,0.8981811088,-101.1460894,18.6427203,
135471111,-1.039091382,0.8872488209,-110.4418319,16.73817371,
135713333,-1.217863697,0.8691741773,-120.9110657,14.28750179,
135955555,-1.470435941,0.8442638676,-132.6668336,11.84223494,
136197777,-1.75735264,0.8168312943,-145.9054116,9.918895737,
136440000,-1.930620645,0.8006984131,-161.8043964,9.035043026,
136682222,-2.693301196,0.7333899262,174.053893,6.501592012,
136924444,-4.53591298,0.5932043827,157.8614621,3.916473814,
137166666,-5.386240857,0.5378831718,141.4765034,3.327909909,
137408888,-6.131109123,0.4936788752,122.4958791,2.950062326,
137651111,-7.476954711,0.4228168287,103.0834013,2.465104492,
137893333,-7.023447356,0.4454794063,109.9842825,2.60671907,
138135555,-5.344739353,0.5404593472,83.81832436,3.352172083,
138377777,-5.153069739,0.5525181043,66.41259838,3.469454561,
138620000,-4.961094109,0.5648658176,52.73262132,3.596283355,
138862222,-4.769466674,0.5774663289,41.18989277,3.733350587,
139104444,-4.615753791,0.5877766245,31.12367976,3.851738448,
139346666,-4.530838526,0.5935510447,22.2315876,3.920667094,
139588888,-4.561148091,0.5914834474,14.4014396,3.895762454,
139831111,-4.769781874,0.5774453737,7.855214534,3.733115852,
140073333,-5.162565868,0.5519143761,4.169416713,3.463432642,
140315555,-5.102091378,0.5557704235,5.130910832,3.50217659,
140557777,-4.150546017,0.6201156604,2.261687225,4.264760327,
140800000,-3.846337503,0.6422189629,-5.529951721,4.590011187,
141042222,-4.285648933,0.6105448234,-11.25323549,4.135379165,
141284444,-4.98056085,0.5636012628,-10.33098535,3.582964682,
141526666,-4.255695058,0.612653963,-3.196265336,4.163341841,
141768888,-2.386931856,0.7597197335,-6.473435593,7.323613207,
142011111,-1.449559969,0.8462954414,-16.42831558,12.01197582,
142253333,-1.182538023,0.8727163228,-26.17839232,14.71293385,
142495555,-1.219137897,0.8690466807,-35.30122851,14.27261784,
142737777,-1.498540206,0.8415365626,-44.51354824,11.62120797,
142980000,-2.258886466,0.7710023055,-54.66714414,7.733712383,
143222222,-4.595249429,0.5891657995,-61.9529653,3.868143883,
143464444,-4.840974326,0.5727317821,-38.32540192,3.680900465,
143706666,-1.810990149,0.8118027021,-50.18511444,9.627145143,
143948888,-1.413652115,0.8498013061,-70.35997656,12.31569502,
144191111,-1.984562035,0.7957412984,-96.24448596,8.791504521,
144433333,-3.940397742,0.6353018396,-142.4414521,4.483987081,
144675555,-6.222020884,0.4885386813,120.5441325,2.910364141,
144917777,-3.409544504,0.6753404685,37.11713307,5.160299656,
145160000,-1.887961183,0.8046405976,-1.067778909,9.237541555,
145402222,-1.380372466,0.8530635324,-23.30975679,12.6113249,
145644444,-1.257657159,0.8652012576,-40.34157609,13.83693367,
145886666,-1.383266132,0.8527793853,-57.15563692,12.585054,
146128888,-1.893768838,0.8041027698,-79.09543257,9.209434806,
146371111,-3.565783245,0.6633012836,-119.6092454,4.940028585,
146613333,-6.596846398,0.4679049936,136.9465929,2.758727249,
146855555,-3.082476397,0.701255338,39.15996258,5.694680289,
147097777,-1.542708163,0.8372681906,1.933801704,11.29016016,
147340000,-1.076662655,0.8834192679,-16.60496578,16.15549357,
147582222,-0.9032498387,0.9012338765,-28.23987582,19.24985824,
147824444,-0.8298212334,0.9088850049,-36.73078785,20.95028379,
148066666,-0.7996183262,0.9120509157,-43.51344687,21.74043004,
148308888,-0.7909839362,0.9129580097,-49.30530737,21.97741576,
148551111,-0.7945781331,0.9125803084,-54.51705933,21.87814064,
148793333,-0.8091440719,0.911051225,-59.33394307,21.48485153,
149035555,-0.8355586862,0.9082848403,-63.95956276,20.80664579,
149277777,-0.8721441376,0.9044671398,-68.48415983,19.93520486,
149520000,-0.9335326031,0.8980972568,-73.10071601,18.62655702,
149762222,-1.035652529,0.8876001635,-77.90515,16.79362018,
150004444,-1.237058308,0.8672555436,-83.16371585,14.06654255,
150246666,-1.691781022,0.823021061,-89.01031386,10.30077969,
150488888,-2.832852438,0.7217011181,-93.52316651,6.186518271,
150731111,-4.01269489,0.6300358403,-85.59910909,4.405929055,
150973333,-2.648150778,0.7372121108,-80.07227252,6.610700805,
151215555,-1.723726489,0.8199996662,-84.79214266,10.1110905,
151457777,-1.363244489,0.8547473747,-90.44071035,12.7691143,
151700000,-1.216580692,0.8693025736,-95.73719672,14.30252015,
151942222,-1.161136109,0.8748693353,-100.8805788,14.98329239,
152184444,-1.151519223,0.8758385139,-105.9760204,15.10805462,
152426666,-1.182005769,0.8727698028,-111.2267041,14.71953863,
152668888,-1.263410534,0.8646283538,-116.8185598,13.77414257,
152911111,-1.431916797,0.8480162221,-122.991019,12.15929915,
153153333,-1.817795188,0.811166937,-129.6766767,9.59136556,
153395555,-2.425382224,0.7563640677,-133.876702,7.208969758,
153637777,-1.99864482,0.7944521762,-141.0177285,8.730095717,
153880000,-2.886313479,0.7172727404,-163.5256276,6.073955314,
154122222,-15.34046342,0.1709924082,164.6864001,1.412523142,
154364444,-5.843322139,0.5103097817,-101.8437431,3.084214725,
154606666,-3.796449045,0.6459182386,-125.6539713,4.648412931,
154848888,-4.647705644,0.5856184056,-142.9925872,3.826469194,
155091111,-8.960248639,0.3564409299,-145.0002557,2.107717835,
155333333,-6.770262902,0.4586557631,-106.2065075,2.694506866,
155575555,-3.471787292,0.6705183002,-114.8454932,5.070139863,
155817777,-2.328445163,0.7648525903,-125.6962135,7.505303131,
156060000,-1.871649524,0.8061530915,-134.6816532,9.317420151,
156302222,-1.657595252,0.8262666755,-142.2384234,10.51189621,
156544444,-1.542545844,0.8372838373,-148.9200936,11.29134197,
156786666,-1.476207317,0.8437030793,-155.1112091,11.79615741,
157028888,-1.435271386,0.8476887719,-161.0275899,12.1310083,
157271111,-1.415474594,0.849623019,-166.8046856,12.29990791,
157513333,-1.413625791,0.8498038816,-172.5598989,12.31592335,
157755555,-1.468380887,0.8444636414,-178.5333786,11.85872974,
157997777,-1.883124169,0.8050888121,177.2358473,9.261083633,
158240000,-1.310407962,0.8599626749,172.7458595,13.28190662,
158482222,-1.273028482,0.8636714745,166.1614522,13.67044401,
158724444,-1.262632145,0.8647058413,159.9525878,13.78260421,
158966666,-1.255571129,0.865409072,153.6700619,13.85984256,
159208888,-1.247506625,0.8662129431,147.1669559,13.94912921,
159451111,-1.243832058,0.8665794722,140.3160351,13.99019703,
159693333,-1.241411514,0.8668210002,132.9646083,14.01738264,
159935555,-1.248033705,0.8661603809,124.9235326,13.94325831,
160177777,-1.264229722,0.8645468125,115.8943134,13.76524869,
160420000,-1.313006043,0.8597054855,105.3627504,13.25572487,
160662222,-1.425817381,0.8486119262,92.40223357,12.21108031,
160904444,-1.756010762,0.8169574958,75.00694931,9.926423942,
161146666,-3.235465625,0.6890118937,50.11998692,5.431114114,
161388888,-5.102209836,0.5557628439,38.09689191,3.502099774,
161631111,-5.247664904,0.546533459,-4.077928877,3.410468732,
161873333,-6.313909908,0.4833976164,-66.86307195,2.871449423,
162115555,-5.73977689,0.5164296344,-126.7214438,3.13590274,
162357777,-4.626659294,0.5870391091,-166.6586271,3.843073628,
162600000,-3.942567157,0.6351431845,167.0451418,4.481602412,
162842222,-3.704839512,0.6527667497,147.6936622,4.759817063,
163084444,-3.937747663,0.6354957008,131.7886636,4.486903733,
163326666,-4.908940945,0.5682676752,118.481924,3.632500012,
163568888,-6.971282807,0.4481628565,110.8703738,2.62425767,
163811111,-10.67241235,0.2926707916,137.0187195,1.827537696,
164053333,-3.828721903,0.6435227501,147.1973156,4.610456208,
164295555,-2.039711525,0.7907048883,128.4989813,8.555884914,
164537777,-1.599195647,0.8318407998,115.3827362,10.89349139,
164780000,-1.457670376,0.845505586,105.0319918,11.94545187,
165022222,-1.43526667,0.8476892321,95.83205203,12.13104798,
165264444,-1.518593234,0.8395959564,86.9284619,11.46851361,
165506666,-1.787663861,0.8139857593,77.62287331,9.751864977,
165748888,-2.606311496,0.7407717729,67.9658322,6.71520919,
165991111,-4.29142658,0.6101388386,69.40686601,4.130031401,
166233333,-2.401228713,0.7584702737,71.03653026,7.280554242,
166475555,-1.682801035,0.8238723889,56.38161114,10.35540298,
166717777,-1.823727671,0.8106130972,39.97291017,9.560392354,
166960000,-2.528462276,0.7474409472,19.81695991,6.918940056,
167202222,-4.205200978,0.6162259047,-6.998954701,4.211399166,
167444444,-7.108561189,0.4411354308,-42.62437321,2.578684551,
167686666,-8.60146265,0.3714726702,-97.14924237,2.182041424,
167928888,-6.035979214,0.4991154796,-162.6278589,2.992936333,
168171111,-4.012937728,0.6300182262,152.6384507,4.405671689,
168413333,-3.393430454,0.6765945221,128.1088799,5.184187148,
168655555,-2.9312386,0.7135724431,115.1741849,5.982568372,
168897777,-2.26746251,0.7702414293,105.7066508,7.704789526,
169140000,-1.705140661,0.8217561575,96.78114239,10.22058396,
169382222,-1.333970792,0.8576329545,88.57667738,13.04819488,
169624444,-1.094960343,0.8815602165,81.24449519,15.88621796,
169866666,-0.9437264438,0.8970438598,74.65065458,18.42574766,
170108888,-0.8379888426,0.9080307541,68.61028737,20.74639989,
170351111,-0.7625607699,0.9159504102,62.95210975,22.79547605,
170593333,-0.7094426425,0.9215690222,57.533984,24.50012835,
170835555,-0.6691806878,0.9258507135,52.20904923,25.97261289,
171077777,-0.6466951592,0.9282506073,46.87614312,26.8748004,
171320000,-0.6412038535,0.9288376421,41.34808174,27.1047461,
171562222,-0.6698207846,0.9257824865,35.3354029,25.94781739,
171804444,-0.7688165653,0.9152909573,28.43966521,22.61023022,
172046666,-1.097726856,0.8812794784,19.54347008,15.84628718,
172288888,-2.45068686,0.754163756,7.334065564,7.135496896,
172531111,-6.619643923,0.4666785114,18.21528656,2.750083285,
172773333,-3.124240988,0.6978915671,32.22950802,5.620139599,
173015555,-2.837364247,0.7213263341,14.64792451,6.176853234,
173257777,-2.139090196,0.7817096806,31.39765124,8.162110373,
173500000,-1.104625324,0.8805798305,17.38445705,15.74758969,
173742222,-0.9218031515,0.8993108693,7.506303632,18.86311716,
173984444,-0.878560799,0.9037992156,-1.88372771,19.78985126,
174226666,-0.9176647908,0.8997394448,-11.99004607,18.94802438,
174468888,-1.054868976,0.8856386295,-23.77671062,16.48842281,
174711111,-1.387023509,0.8524105664,-38.72442865,12.5511056,
174953333,-2.230575003,0.7735194704,-59.48432771,7.830781185,
175195555,-4.795821844,0.5757168066,-91.6427443,3.713832721,
175437777,-15.62427583,0.1654955073,-153.3159027,1.396631795,
175680000,-9.561903141,0.3325866732,15.47075712,1.996643788,
175922222,-6.225794178,0.4883264981,-38.0204883,2.908742573,
176164444,-5.599403075,0.5248435281,-71.29763515,3.209139764,
176406666,-5.972062095,0.5028018827,-113.8486235,3.022541379,
176648888,-7.120508557,0.4405290699,-164.7626051,2.574805932,
176891111,-8.425646514,0.3790684804,142.8832271,2.220967107,
177133333,-9.775517766,0.3245070316,100.7458543,1.96080062,
177375555,-11.28833723,0.2726359604,75.89692723,1.749654769,
177617777,-11.63791859,0.2618810482,67.36428963,1.709590365,
177860000,-9.904154077,0.3197365585,56.03671924,1.940037459,
178102222,-8.211562519,0.3885275988,30.61926714,2.270793573,
178344444,-6.586423257,0.4684668205,-5.979112454,2.762700199,
178586666,-6.588347163,0.4683630676,-68.63012701,2.76196588,
178828888,-6.440515841,0.4764026932,-128.5108328,2.819729349,
179071111,-5.350580551,0.5400960144,-176.3576869,3.348733785,
179313333,-4.282565329,0.6107616133,148.9834318,4.138239362,
179555555,-3.566898315,0.6632161363,121.8553987,4.938526799,
179797777,-3.297385967,0.6841175026,96.51679664,5.331468241,
180040000,-4.077988284,0.6253175042,64.93524048,4.337852774,
180282222,-10.10622441,0.3123839983,8.164361342,1.908600142,
180524444,-11.6197675,0.2624288787,-174.690281,1.711602912,
180766666,-5.098348677,0.5560099534,142.5313099,3.504605486,
181008888,-3.053419411,0.7036051822,121.9474102,5.747756303,
181251111,-2.134286697,0.7821421037,108.1412213,8.18029612,
181493333,-1.656635221,0.8263580059,97.90994651,10.51795112,
181735555,-1.378150346,0.8532818005,89.85912082,12.63157404,
181977777,-1.196348424,0.8713298229,83.28162856,14.54361737,
182220000,-1.070379274,0.8840585655,77.69456439,16.25008845,
182462222,-0.9797824288,0.8933278603,72.8142211,17.74903798,
182704444,-0.9063381985,0.9009134902,68.47142309,19.18438236,
182946666,-0.8552046162,0.9062327839,64.53003517,20.32941644,
183188888,-0.8083782298,0.9111315567,60.90946576,21.50517647,
183431111,-0.7712480971,0.9150347662,57.5179076,22.53903957,
183673333,-0.7411145745,0.9182147635,54.31819639,23.45429133,
183915555,-0.7163100834,0.9208406778,51.27010693,24.26550182,
184157777,-0.6947616342,0.9231279878,48.31921831,25.01727134,
184400000,-0.6827517379,0.9244052708,45.52266191,25.45687103,
184642222,-0.6690162036,0.9258682465,42.58626324,25.9789922,
184884444,-0.674575553,0.9252758399,39.65628284,25.76510512,
185126666,-0.6935670299,0.9232549579,36.62982625,25.06031537,
185368888,-0.7590573803,0.9163199266,33.44056267,22.90055265,
185611111,-0.9198583167,0.8995122542,30.29251648,18.90292431,
185853333,-1.083548757,0.8827191779,28.07973614,16.05308647,
186095555,-1.137637762,0.8772393651,25.35870054,15.29186752,
186337777,-1.160516348,0.8749317618,22.07871304,14.99127028,
186580000,-1.270252713,0.863947524,16.57845029,13.70021024,
186822222,-1.751628818,0.8173697466,8.436653502,9.951088131,
187064444,-3.332114231,0.6813876981,-4.340234784,5.277221526,
187306666,-10.25008548,0.3072527128,-13.43789638,1.887055694,
187548888,-7.575686382,0.4180379226,68.90681089,2.436650046,
187791111,-2.792411109,0.7250691788,55.95139007,6.274557254,
188033333,-1.56974096,0.8346664402,45.17470897,11.09675763,
188275555,-1.126878887,0.8783266408,38.04619628,15.43745199,
188517777,-0.9361709115,0.8978245043,32.77139161,18.57416489,
