% Model:              dipoleMoveInBox_6.28.22.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jul 1 2022, 13:05
% Table:              Table 6 - AF
% boxX (m)                                        boxY (m)                                          boxZ (m)                                          freq (MHz)                                        Point average: 20*log10(abs(emw.Ex/emw.Vport_1))  Point average: 20*log10(abs(emw.normE/emw.Vport_1))
0.65                                              0.35                                              0.7                                               223.83691845922962                                6.821633129780981                                 13.071284909074793
0.65                                              0.35                                              0.7                                               223.96198099049522                                6.492489379717369                                 13.100286803085387
0.65                                              0.35                                              0.7                                               224.0870435217609                                 6.1747008297555865                                13.161969280881541
0.65                                              0.35                                              0.7                                               224.21210605302653                                5.827060910878602                                 13.261814975120142
0.65                                              0.35                                              0.7                                               224.33716858429213                                5.690832839627034                                 13.410017191243238
0.65                                              0.35                                              0.7                                               224.46223111555778                                5.851695256773379                                 13.610063340099002
0.65                                              0.35                                              0.7                                               224.58729364682338                                5.927030785733344                                 13.831912663442349
0.65                                              0.35                                              0.7                                               224.71235617808904                                5.954298618913157                                 14.034778641515564
0.65                                              0.35                                              0.7                                               224.8374187093547                                 6.311530478829085                                 14.417562288584262
0.65                                              0.35                                              0.7                                               224.9624812406203                                 6.924621077366872                                 15.102047685029842
0.65                                              0.35                                              0.7                                               225.08754377188595                                7.497796627179282                                 15.972280231886675
0.65                                              0.35                                              0.7                                               225.2126063031516                                 8.13266655546283                                  16.587878738424617
0.65                                              0.35                                              0.7                                               225.3376688344172                                 9.21550508763573                                  17.34175767735525
0.65                                              0.35                                              0.7                                               225.46273136568286                                10.831503679886547                                18.349566141574577
0.65                                              0.35                                              0.7                                               225.58779389694848                                12.591130343969438                                19.134696276129787
0.65                                              0.35                                              0.7                                               225.71285642821408                                10.234238832352354                                17.078379478653687
0.65                                              0.35                                              0.7                                               225.83791895947977                                7.904524276420791                                 17.225515585990543
0.65                                              0.35                                              0.7                                               225.9629814907454                                 9.779232413986048                                 18.374949620261095
0.65                                              0.35                                              0.7                                               226.088044022011                                  11.746668924805673                                20.19899564965487
0.65                                              0.35                                              0.7                                               226.21310655327665                                14.8801317251605                                  22.761279426941634
0.65                                              0.35                                              0.7                                               226.33816908454227                                18.419549415637764                                26.178569589557075
0.65                                              0.35                                              0.7                                               226.4632316158079                                 20.93353651805448                                 29.136315690264077
0.65                                              0.35                                              0.7                                               226.58829414707355                                16.501518854378087                                24.700840267789538
0.65                                              0.35                                              0.7                                               226.71335667833918                                4.215232352664278                                 13.120242623286096
0.65                                              0.35                                              0.7                                               226.83841920960478                                4.925968815372609                                 13.919683138328896
0.65                                              0.35                                              0.7                                               226.96348174087044                                5.9645653928121085                                15.050813049601068
0.65                                              0.35                                              0.7                                               227.0885442721361                                 7.370079150243568                                 15.900492668002007
0.65                                              0.35                                              0.7                                               227.2136068034017                                 8.80384919596197                                  17.068469904461328
0.65                                              0.35                                              0.7                                               227.33866933466734                                10.476073623068146                                18.012824443439865
0.65                                              0.35                                              0.7                                               227.46373186593297                                11.065994826237112                                18.603617255334346
0.65                                              0.35                                              0.7                                               227.5887943971986                                 11.193076520857232                                18.89035424073222
0.65                                              0.35                                              0.7                                               227.71385692846425                                11.957732584994115                                19.517814243757503
0.65                                              0.35                                              0.7                                               227.83891945972988                                11.955221564939048                                19.978789411736358
0.65                                              0.35                                              0.7                                               227.96398199099548                                12.63794293341429                                 20.528612788741757
0.65                                              0.35                                              0.7                                               228.08904452226113                                13.549212078197602                                21.08921136356793
0.65                                              0.35                                              0.7                                               228.2141070535268                                 14.275999805644897                                21.277707550519224
0.65                                              0.35                                              0.7                                               228.3391695847924                                 15.185708531785387                                21.776427754897945
0.65                                              0.35                                              0.7                                               228.46423211605804                                15.242596608545304                                21.631082428254206
0.65                                              0.35                                              0.7                                               228.58929464732367                                14.995972802344564                                22.019402547431
0.65                                              0.35                                              0.7                                               228.71435717858927                                14.354344265203018                                21.542772030985592
0.65                                              0.35                                              0.7                                               228.83941970985495                                13.300692005732243                                20.86523209350857
0.65                                              0.35                                              0.7                                               228.96448224112058                                12.296678026028845                                20.483576191859864
0.65                                              0.35                                              0.7                                               229.08954477238618                                12.301854765134399                                20.17025563651285
0.65                                              0.35                                              0.7                                               229.21460730365183                                11.630035566202658                                19.943375778659952
0.65                                              0.35                                              0.7                                               229.33966983491746                                10.89593375511903                                 19.671860434171165
0.65                                              0.35                                              0.7                                               229.46473236618309                                10.247565910657512                                19.62790341144998
0.65                                              0.35                                              0.7                                               229.58979489744874                                9.713643563579511                                 19.56911329730218
0.65                                              0.35                                              0.7                                               229.71485742871437                                9.221959264637826                                 19.62818332926932
0.65                                              0.35                                              0.7                                               229.83991995997997                                9.881624985523223                                 20.19946242775534
0.65                                              0.35                                              0.7                                               229.96498249124565                                10.258756096527108                                20.821309552870545
0.65                                              0.35                                              0.7                                               230.09004502251128                                10.451823704796055                                21.42525665534177
0.65                                              0.35                                              0.7                                               230.21510755377687                                10.547329847945148                                22.132189867491565
0.65                                              0.35                                              0.7                                               230.34017008504253                                10.84912001053833                                 22.734454322156274
0.65                                              0.35                                              0.7                                               230.46523261630813                                11.076167895904135                                23.352514119751245
0.65                                              0.35                                              0.7                                               230.59029514757378                                12.001588611750039                                24.079094596984174
0.65                                              0.35                                              0.7                                               230.71535767883944                                13.124954049781271                                24.67391206783653
0.65                                              0.35                                              0.7                                               230.84042021010504                                13.563852501885304                                25.189951661411126
0.65                                              0.35                                              0.7                                               230.96548274137066                                14.008130159263457                                25.727743881149085
0.65                                              0.35                                              0.7                                               231.09054527263632                                13.58712976755424                                 25.621209324795554
0.65                                              0.35                                              0.7                                               231.21560780390195                                13.623114838399                                   25.864269826243678
0.65                                              0.35                                              0.7                                               231.34067033516757                                14.268469250407673                                26.24640568012229
0.65                                              0.35                                              0.7                                               231.46573286643323                                14.792393245477154                                26.74492789273842
0.65                                              0.35                                              0.7                                               231.59079539769883                                15.146089890555052                                27.28861564752285
0.65                                              0.35                                              0.7                                               231.71585792896448                                15.231335782102043                                27.67217568871516
0.65                                              0.35                                              0.7                                               231.84092046023014                                15.36685735144518                                 27.996530261505324
0.65                                              0.35                                              0.7                                               231.96598299149574                                15.56472049653785                                 28.232917138895516
0.65                                              0.35                                              0.7                                               232.0910455227614                                 15.555856254345802                                28.444403597207117
0.65                                              0.35                                              0.7                                               232.21610805402702                                15.821252664356365                                28.70437852060848
0.65                                              0.35                                              0.7                                               232.34117058529264                                15.869332559512753                                28.917315798828085
0.65                                              0.35                                              0.7                                               232.4662331165583                                 15.867520041810684                                29.107685715930938
0.65                                              0.35                                              0.7                                               232.59129564782393                                15.995904770181207                                29.30363058584781
0.65                                              0.35                                              0.7                                               232.71635817908953                                15.914291111114325                                29.32447230844048
0.65                                              0.35                                              0.7                                               232.84142071035518                                15.494139239248923                                29.288431943980587
0.65                                              0.35                                              0.7                                               232.96648324162084                                14.689862345335177                                29.205032496704423
0.65                                              0.35                                              0.7                                               233.09154577288643                                13.763522335086943                                29.066301630459044
0.65                                              0.35                                              0.7                                               233.2166083041521                                 12.638382839394732                                29.029214507532107
0.65                                              0.35                                              0.7                                               233.34167083541772                                11.68601355963738                                 29.35449705638981
0.65                                              0.35                                              0.7                                               233.46673336668331                                11.27610445601099                                 29.810985619339867
0.65                                              0.35                                              0.7                                               233.591795897949                                  13.337728928537201                                30.28381882905673
0.65                                              0.35                                              0.7                                               233.71685842921462                                17.73620585843424                                 30.389554354435408
0.65                                              0.35                                              0.7                                               233.84192096048022                                39.86608369198855                                 51.268198784833224
0.65                                              0.35                                              0.7                                               233.96698349174588                                31.03023907000116                                 40.70526542008324
0.65                                              0.35                                              0.7                                               234.0920460230115                                 27.271968021310045                                36.78088130491449
0.65                                              0.35                                              0.7                                               234.21710855427713                                26.52035223761199                                 36.597669236905496
0.65                                              0.35                                              0.7                                               234.3421710855428                                 24.503582586982823                                34.72333749474425
0.65                                              0.35                                              0.7                                               234.46723361680841                                23.817948894551876                                34.12510244834566
0.65                                              0.35                                              0.7                                               234.592296148074                                  21.804968519099337                                32.698532786932105
0.65                                              0.35                                              0.7                                               234.7173586793397                                 21.706183941768337                                32.68882204512975
0.65                                              0.35                                              0.7                                               234.84242121060532                                21.675611362550605                                32.82269963514448
0.65                                              0.35                                              0.7                                               234.96748374187092                                21.47616994001934                                 32.92828373694607
0.65                                              0.35                                              0.7                                               235.09254627313658                                20.888789934401817                                32.51585034395608
0.65                                              0.35                                              0.7                                               235.2176088044022                                 20.31397868083634                                 32.19281396581749
0.65                                              0.35                                              0.7                                               235.34267133566783                                20.107931049750178                                32.051410491549326
0.65                                              0.35                                              0.7                                               235.4677338669335                                 20.062247906974147                                31.990632843077442
0.65                                              0.35                                              0.7                                               235.5927963981991                                 20.044711435388574                                31.990906014550326
0.65                                              0.35                                              0.7                                               235.7178589294647                                 20.03419299317336                                 32.05495080232843
0.65                                              0.35                                              0.7                                               235.84292146073037                                20.043794763568798                                32.194221690641605
0.65                                              0.35                                              0.7                                               235.96798399199602                                20.063405981513736                                32.42715262551773
0.65                                              0.35                                              0.7                                               236.09304652326162                                20.340775401262245                                32.76345629004168
0.65                                              0.35                                              0.7                                               236.21810905452728                                20.724873653063238                                33.196249018678174
0.65                                              0.35                                              0.7                                               236.3431715857929                                 21.141271308672465                                33.719199983081296
0.65                                              0.35                                              0.7                                               236.46823411705853                                21.591496004666727                                34.348248054160955
0.65                                              0.35                                              0.7                                               236.59329664832418                                22.285635786755442                                35.090309115145374
0.65                                              0.35                                              0.7                                               236.7183591795898                                 23.350075583072044                                36.002284003570225
0.65                                              0.35                                              0.7                                               236.8434217108554                                 24.576704327365267                                37.196527954411245
0.65                                              0.35                                              0.7                                               236.96848424212106                                26.1568206922232                                  38.82926307314188
0.65                                              0.35                                              0.7                                               237.09354677338672                                28.51947127789483                                 41.29916686075129
0.65                                              0.35                                              0.7                                               237.21860930465232                                32.91821592115921                                 46.04376182799728
0.65                                              0.35                                              0.7                                               237.34367183591797                                54.54737447633377                                 68.34505409848113
0.65                                              0.35                                              0.7                                               237.46873436718357                                27.374144410449198                                40.6951000842124
0.65                                              0.35                                              0.7                                               237.59379689844923                                20.844416559271487                                32.956211917587595
0.65                                              0.35                                              0.7                                               237.71885942971488                                9.336055634983648                                 19.866707242812932
0.65                                              0.35                                              0.7                                               237.84392196098048                                11.914264245509834                                25.12141506825864
0.65                                              0.35                                              0.7                                               237.96898449224614                                12.722200426966918                                27.710284815096
0.65                                              0.35                                              0.7                                               238.09404702351176                                13.444155244619063                                28.411273320300797
0.65                                              0.35                                              0.7                                               238.21910955477736                                14.386482180474243                                28.769187706286566
0.65                                              0.35                                              0.7                                               238.34417208604305                                14.727633600230003                                28.845408367052524
0.65                                              0.35                                              0.7                                               238.46923461730867                                14.694512110098891                                28.89903996554488
0.65                                              0.35                                              0.7                                               238.59429714857427                                14.782264778248443                                28.60695724732873
0.65                                              0.35                                              0.7                                               238.71935967983993                                14.628933625032264                                28.46928283634718
0.65                                              0.35                                              0.7                                               238.84442221110558                                14.682380814261395                                28.42643519706082
0.65                                              0.35                                              0.7                                               238.96948474237118                                14.543998920663618                                28.254300284664236
0.65                                              0.35                                              0.7                                               239.09454727363683                                14.323480342894024                                28.061647237464676
0.65                                              0.35                                              0.7                                               239.21960980490246                                13.811520899172711                                28.037542105368924
0.65                                              0.35                                              0.7                                               239.34467233616806                                14.04512998634581                                 28.27826780385651
0.65                                              0.35                                              0.7                                               239.46973486743374                                14.148409039781157                                28.267570934884027
0.65                                              0.35                                              0.7                                               239.59479739869937                                13.875645268418497                                28.056354067822014
0.65                                              0.35                                              0.7                                               239.71985992996497                                13.628512735148309                                28.1179937080266
0.65                                              0.35                                              0.7                                               239.84492246123062                                13.162604434151678                                27.894252289679002
0.65                                              0.35                                              0.7                                               239.96998499249625                                12.830260484541638                                28.049014237198765
0.65                                              0.35                                              0.7                                               240.09504752376188                                12.510867497439873                                27.92532691959207
0.65                                              0.35                                              0.7                                               240.22011005502753                                11.965725720459725                                27.64483883966081
0.65                                              0.35                                              0.7                                               240.34517258629316                                11.460146864911064                                27.80981009094922
0.65                                              0.35                                              0.7                                               240.47023511755876                                11.513611581421502                                28.169238749640126
0.65                                              0.35                                              0.7                                               240.5952976488244                                 11.28722460388267                                 28.05313262606039
0.65                                              0.35                                              0.7                                               240.72036018009007                                10.178050538510476                                27.898898311134847
0.65                                              0.35                                              0.7                                               240.84542271135567                                10.144699980496483                                28.18605548688529
0.65                                              0.35                                              0.7                                               240.97048524262132                                10.03092135615218                                 28.530487776354718
0.65                                              0.35                                              0.7                                               241.09554777388695                                9.919938124681714                                 28.71491710032703
0.65                                              0.35                                              0.7                                               241.22061030515258                                9.881212050821896                                 29.051334130133604
0.65                                              0.35                                              0.7                                               241.34567283641823                                10.026360462558516                                29.395771558041325
0.65                                              0.35                                              0.7                                               241.47073536768386                                11.806210563671774                                30.29000670044579
0.65                                              0.35                                              0.7                                               241.59579789894946                                14.809488783188492                                31.614253057415514
0.65                                              0.35                                              0.7                                               241.7208604302151                                 17.274122597558886                                32.88507511730685
0.65                                              0.35                                              0.7                                               241.84592296148077                                18.969025495239624                                34.12693006980996
0.65                                              0.35                                              0.7                                               241.97098549274637                                20.617003844469934                                35.44284320642673
0.65                                              0.35                                              0.7                                               242.09604802401202                                21.894742306086364                                36.723728266321416
0.65                                              0.35                                              0.7                                               242.22111055527765                                23.74855271776198                                 38.027152854488634
0.65                                              0.35                                              0.7                                               242.34617308654325                                26.022569022103443                                39.38455789905539
0.65                                              0.35                                              0.7                                               242.47123561780893                                27.978386306086005                                40.90687854056645
0.65                                              0.35                                              0.7                                               242.59629814907456                                29.944132117040024                                42.429207919925126
0.65                                              0.35                                              0.7                                               242.72136068034015                                31.070386233639486                                42.90354816179791
0.65                                              0.35                                              0.7                                               242.8464232116058                                 32.704475084336025                                43.80817526375858
0.65                                              0.35                                              0.7                                               242.9714857428714                                 32.33054045529826                                 43.90828755299261
0.65                                              0.35                                              0.7                                               243.09654827413706                                33.05279840898936                                 44.5188990819009
0.65                                              0.35                                              0.7                                               243.22161080540272                                34.37135857466701                                 45.592658744316196
0.65                                              0.35                                              0.7                                               243.34667333666832                                35.0216482346895                                  46.33633872659079
0.65                                              0.35                                              0.7                                               243.47173586793394                                36.505513356617094                                47.297506737466364
0.65                                              0.35                                              0.7                                               243.59679839919963                                36.856622412173785                                47.8014570872574
0.65                                              0.35                                              0.7                                               243.72186093046523                                36.52100819636219                                 47.42326535430455
0.65                                              0.35                                              0.7                                               243.84692346173085                                36.53778274258361                                 47.79912367738964
0.65                                              0.35                                              0.7                                               243.9719859929965                                 37.21995306410443                                 47.812392460138504
0.65                                              0.35                                              0.7                                               244.0970485242621                                 38.01113692826798                                 48.312412798581896
0.65                                              0.35                                              0.7                                               244.22211105552776                                39.000635957648335                                48.501053832985306
0.65                                              0.35                                              0.7                                               244.34717358679342                                37.461048368064105                                47.325859212408844
0.65                                              0.35                                              0.7                                               244.47223611805902                                38.525333497559565                                47.61775286638127
0.65                                              0.35                                              0.7                                               244.59729864932467                                39.52428818575323                                 48.81307440277175
0.65                                              0.35                                              0.7                                               244.7223611805903                                 37.22875232313339                                 47.23913802787306
