% Model:              biconAndDipole_box_moveBicon_correctRoomSize_1.15.22.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 28 2022, 18:10
% Table:              Table 5 - Global Evaluation 4
% biconX (m)             biconY (m)               biconZ (m)               freq (MHz)               10 * log10( abs(emw.Pport_1) /.001)
0.701                    0.014                    0.015                    89                       -44.10864109435813
0.701                    0.014                    0.015                    89.5                     -45.277713398031054
0.701                    0.014                    0.015                    90                       -46.420911201842365
0.701                    0.014                    0.015                    90.5                     -47.5293331585888
0.701                    0.014                    0.015                    91                       -48.600226410639394
0.701                    0.014                    0.015                    91.5                     -49.634090573743606
0.701                    0.014                    0.015                    92                       -50.63297550638649
0.701                    0.014                    0.015                    92.5                     -51.59949712249875
0.701                    0.014                    0.015                    93                       -52.53625430665779
0.701                    0.014                    0.015                    93.5                     -53.445450701136316
0.701                    0.014                    0.015                    94                       -54.328598877228664
0.701                    0.014                    0.015                    94.5                     -55.18622460519835
0.701                    0.014                    0.015                    95                       -56.01743208332613
0.701                    0.014                    0.015                    95.5                     -56.81967929569253
0.701                    0.014                    0.015                    96                       -57.58750123811546
0.701                    0.014                    0.015                    96.5                     -58.31192135589309
0.701                    0.014                    0.015                    97                       -58.97856320236755
0.701                    0.014                    0.015                    97.5                     -59.56527776188136
0.701                    0.014                    0.015                    98                       -60.03855339230556
0.701                    0.014                    0.015                    98.5                     -60.34824079425505
0.701                    0.014                    0.015                    99                       -60.419772633522385
0.701                    0.014                    0.015                    99.5                     -60.142260062001974
0.701                    0.014                    0.015                    100                      -59.347911273352175
0.701                    0.014                    0.015                    100.5                    -57.766189864137736
0.701                    0.014                    0.015                    101                      -54.87988266439861
0.701                    0.014                    0.015                    101.5                    -49.218565681981836
0.701                    0.014                    0.015                    102                      -17.166714747986916
0.701                    0.014                    0.015                    102.5                    -48.26185744094581
0.701                    0.014                    0.015                    103                      -53.680990993322304
0.701                    0.014                    0.015                    103.5                    -56.32224066384949
0.701                    0.014                    0.015                    104                      -57.78128664803282
0.701                    0.014                    0.015                    104.5                    -58.586299005298685
0.701                    0.014                    0.015                    105                      -58.989193764767776
0.701                    0.014                    0.015                    105.5                    -59.11152665476516
0.701                    0.014                    0.015                    106                      -59.07503457402961
0.701                    0.014                    0.015                    106.5                    -58.90387066143485
0.701                    0.014                    0.015                    107                      -58.637259985452594
0.701                    0.014                    0.015                    107.5                    -58.295889235647174
0.701                    0.014                    0.015                    108                      -57.89097121369342
0.701                    0.014                    0.015                    108.5                    -57.42628994889671
0.701                    0.014                    0.015                    109                      -56.89851662112686
0.701                    0.014                    0.015                    109.5                    -56.29570973476517
0.701                    0.014                    0.015                    110                      -55.592650072915426
0.701                    0.014                    0.015                    110.5                    -54.73811476320598
0.701                    0.014                    0.015                    111                      -53.614375278024895
0.701                    0.014                    0.015                    111.5                    -51.791956557264236
0.701                    0.014                    0.015                    112                      -58.03496253760467
0.701                    0.014                    0.015                    112.5                    -47.80851054260719
0.701                    0.014                    0.015                    113                      -22.54019851636989
0.701                    0.014                    0.015                    113.5                    -54.61999763306462
0.701                    0.014                    0.015                    114                      -79.15619684838751
0.701                    0.014                    0.015                    114.5                    -65.04252196016735
0.701                    0.014                    0.015                    115                      -62.659792737383185
0.701                    0.014                    0.015                    115.5                    -59.61917044861689
0.701                    0.014                    0.015                    116                      -58.03387606926238
0.701                    0.014                    0.015                    116.5                    -56.87572322661851
0.701                    0.014                    0.015                    117                      -55.92096268770309
0.701                    0.014                    0.015                    117.5                    -55.0718799550359
0.701                    0.014                    0.015                    118                      -54.272276810181744
0.701                    0.014                    0.015                    118.5                    -53.480068034657535
0.701                    0.014                    0.015                    119                      -52.65173751306889
0.701                    0.014                    0.015                    119.5                    -51.72360693247726
0.701                    0.014                    0.015                    120                      -50.56748784558898
0.701                    0.014                    0.015                    120.5                    -48.82390673045652
0.701                    0.014                    0.015                    121                      -44.740859863081674
0.701                    0.014                    0.015                    121.5                    -45.94281773787746
0.701                    0.014                    0.015                    122                      -61.596566507988626
0.701                    0.014                    0.015                    122.5                    -54.9477229617413
0.701                    0.014                    0.015                    123                      -52.829286074989376
0.701                    0.014                    0.015                    123.5                    -51.54340500231572
0.701                    0.014                    0.015                    124                      -50.55480753493987
0.701                    0.014                    0.015                    124.5                    -49.69818758862172
0.701                    0.014                    0.015                    125                      -48.90247373338771
0.701                    0.014                    0.015                    125.5                    -48.12857140311149
0.701                    0.014                    0.015                    126                      -47.34850142255647
0.701                    0.014                    0.015                    126.5                    -46.5346783564593
0.701                    0.014                    0.015                    127                      -45.64956558971894
0.701                    0.014                    0.015                    127.5                    -44.62323247659828
0.701                    0.014                    0.015                    128                      -43.285771156411165
0.701                    0.014                    0.015                    128.5                    -41.02109644887652
0.701                    0.014                    0.015                    129                      -31.25144508347575
0.701                    0.014                    0.015                    129.5                    -61.72521043550554
0.701                    0.014                    0.015                    130                      -46.322753823227664
0.701                    0.014                    0.015                    130.5                    -45.09882513684015
0.701                    0.014                    0.015                    131                      -43.47280274216165
0.701                    0.014                    0.015                    131.5                    -42.26523695055492
0.701                    0.014                    0.015                    132                      -41.20221729895771
0.701                    0.014                    0.015                    132.5                    -40.198215945218514
0.701                    0.014                    0.015                    133                      -39.21512525541684
0.701                    0.014                    0.015                    133.5                    -38.23254544867065
0.701                    0.014                    0.015                    134                      -37.23848590230741
0.701                    0.014                    0.015                    134.5                    -36.22536197020767
0.701                    0.014                    0.015                    135                      -35.1885278348752
0.701                    0.014                    0.015                    135.5                    -34.12498365301528
0.701                    0.014                    0.015                    136                      -33.03209114595073
0.701                    0.014                    0.015                    136.5                    -31.902221171069417
0.701                    0.014                    0.015                    137                      -30.68773102957191
0.701                    0.014                    0.015                    137.5                    -29.391837406380997
0.701                    0.014                    0.015                    138                      -38.03291603830738
0.701                    0.014                    0.015                    138.5                    -28.844596384066108
0.701                    0.014                    0.015                    139                      -27.752751886378846
0.701                    0.014                    0.015                    139.5                    -27.007928658562328
0.701                    0.014                    0.015                    140                      -26.51627108493055
0.701                    0.014                    0.015                    140.5                    -26.13375629492813
0.701                    0.014                    0.015                    141                      -25.85706474138586
0.701                    0.014                    0.015                    141.5                    -26.06493155637078
0.701                    0.014                    0.015                    142                      -26.21354897851432
0.701                    0.014                    0.015                    142.5                    -26.533717934592683
0.701                    0.014                    0.015                    143                      -27.01267564671307
0.701                    0.014                    0.015                    143.5                    -27.645441888671584
0.701                    0.014                    0.015                    144                      -28.41955677200834
0.701                    0.014                    0.015                    144.5                    -29.312121254178223
0.701                    0.014                    0.015                    145                      -30.281082404855006
0.701                    0.014                    0.015                    145.5                    -31.29315487544476
0.701                    0.014                    0.015                    146                      -32.229550405331125
0.701                    0.014                    0.015                    146.5                    -32.121031114218376
0.701                    0.014                    0.015                    147                      -35.958645749733
0.701                    0.014                    0.015                    147.5                    -36.503356442329235
0.701                    0.014                    0.015                    148                      -37.48399759612865
0.701                    0.014                    0.015                    148.5                    -38.52315446694255
0.701                    0.014                    0.015                    149                      -39.569062193674284
0.701                    0.014                    0.015                    149.5                    -40.61262902098911
0.701                    0.014                    0.015                    150                      -41.82861871405173
0.701                    0.014                    0.015                    150.5                    -42.56096766836973
0.701                    0.014                    0.015                    151                      -43.56317922969274
0.701                    0.014                    0.015                    151.5                    -44.53778268485078
0.701                    0.014                    0.015                    152                      -45.4981750281274
0.701                    0.014                    0.015                    152.5                    -46.44945452460426
0.701                    0.014                    0.015                    153                      -47.39541839276547
0.701                    0.014                    0.015                    153.5                    -48.337931600185186
0.701                    0.014                    0.015                    154                      -49.26336781244227
0.701                    0.014                    0.015                    154.5                    -49.47370942685968
0.701                    0.014                    0.015                    155                      -51.080149218550666
0.701                    0.014                    0.015                    155.5                    -52.31417791663061
0.701                    0.014                    0.015                    156                      -53.30827836136015
0.701                    0.014                    0.015                    156.5                    -54.69728394835599
0.701                    0.014                    0.015                    157                      -55.99355319234309
0.701                    0.014                    0.015                    157.5                    -57.496736648604916
0.701                    0.014                    0.015                    158                      -59.31235810562033
0.701                    0.014                    0.015                    158.5                    -61.67795456809983
0.701                    0.014                    0.015                    159                      -65.20465774438924
0.701                    0.014                    0.015                    159.5                    -72.4543474016472
0.701                    0.014                    0.015                    160                      -76.40667371853856
0.701                    0.014                    0.015                    160.5                    -62.01342459453984
0.701                    0.014                    0.015                    161                      -49.8067632090219
0.701                    0.014                    0.015                    161.5                    -51.22209808285494
0.701                    0.014                    0.015                    162                      -66.31434275303316
0.701                    0.014                    0.015                    162.5                    -53.54674367942024
0.701                    0.014                    0.015                    163                      -47.747897454391776
0.701                    0.014                    0.015                    163.5                    -43.94420572753149
0.701                    0.014                    0.015                    164                      -45.115926987214365
0.701                    0.014                    0.015                    164.5                    -48.62289144589049
0.701                    0.014                    0.015                    165                      -53.15552988917758
0.701                    0.014                    0.015                    165.5                    -69.45424964871326
0.701                    0.014                    0.015                    166                      -41.07097747497714
0.701                    0.014                    0.015                    166.5                    -48.728298499230256
0.701                    0.014                    0.015                    167                      -51.31104545848885
0.701                    0.014                    0.015                    167.5                    -53.04348004941431
0.701                    0.014                    0.015                    168                      -54.47302603293821
0.701                    0.014                    0.015                    168.5                    -55.85982416452758
0.701                    0.014                    0.015                    169                      -57.372690110357084
0.701                    0.014                    0.015                    169.5                    -59.28789783555472
0.701                    0.014                    0.015                    170                      -62.15575987922627
0.701                    0.014                    0.015                    170.5                    -68.72555073128598
0.701                    0.014                    0.015                    171                      -71.74329032247351
0.701                    0.014                    0.015                    171.5                    -57.2179754562967
0.701                    0.014                    0.015                    172                      -48.07971432521135
0.701                    0.014                    0.015                    172.5                    -36.958583988672295
0.701                    0.014                    0.015                    173                      -24.558114451064696
0.701                    0.014                    0.015                    173.5                    -34.53048624757854
0.701                    0.014                    0.015                    174                      -33.93674512720332
0.701                    0.014                    0.015                    174.5                    -20.111563373001328
0.701                    0.014                    0.015                    175                      -48.01021254628311
0.701                    0.014                    0.015                    175.5                    -84.61940573568242
0.701                    0.014                    0.015                    176                      -55.092419530298145
0.701                    0.014                    0.015                    176.5                    -54.00973754785839
0.701                    0.014                    0.015                    177                      -55.40696458399053
0.701                    0.014                    0.015                    177.5                    -45.293876329228866
0.701                    0.014                    0.015                    178                      -44.66169201423355
0.701                    0.014                    0.015                    178.5                    -44.01908880103016
0.701                    0.014                    0.015                    179                      -38.20500757193224
0.701                    0.014                    0.015                    179.5                    -19.41387851923605
0.701                    0.014                    0.015                    180                      -35.11738184452264
0.701                    0.014                    0.015                    180.5                    -40.041184387727604
0.701                    0.014                    0.015                    181                      -21.268686766978547
0.701                    0.014                    0.015                    181.5                    -42.826195534787445
0.701                    0.014                    0.015                    182                      -45.50466479892548
0.701                    0.014                    0.015                    182.5                    -45.766645406132895
0.701                    0.014                    0.015                    183                      -45.58153141209559
0.701                    0.014                    0.015                    183.5                    -60.37847915618148
0.701                    0.014                    0.015                    184                      -41.19859950604294
0.701                    0.014                    0.015                    184.5                    -40.519438737906526
0.701                    0.014                    0.015                    185                      -39.35161301705641
0.701                    0.014                    0.015                    185.5                    -38.00521931892139
0.701                    0.014                    0.015                    186                      -36.53716125857044
0.701                    0.014                    0.015                    186.5                    -34.96446060892459
0.701                    0.014                    0.015                    187                      -33.29801928147167
0.701                    0.014                    0.015                    187.5                    -31.558497053451696
0.701                    0.014                    0.015                    188                      -29.794477720460222
0.701                    0.014                    0.015                    188.5                    -28.106996179840124
0.701                    0.014                    0.015                    189                      -26.66596489523294
0.701                    0.014                    0.015                    189.5                    -25.670041037455693
0.701                    0.014                    0.015                    190                      -25.224282905731034
0.701                    0.014                    0.015                    190.5                    -25.32169427158832
0.701                    0.014                    0.015                    191                      -25.62879414859024
0.701                    0.014                    0.015                    191.5                    -26.54924238484427
0.701                    0.014                    0.015                    192                      -27.301500702945958
0.701                    0.014                    0.015                    192.5                    -28.74732264840639
0.701                    0.014                    0.015                    193                      -30.0759528824428
0.701                    0.014                    0.015                    193.5                    -35.63281411024579
0.701                    0.014                    0.015                    194                      -40.4618562816679
0.701                    0.014                    0.015                    194.5                    -52.604233924767286
0.701                    0.014                    0.015                    195                      -43.38822479981404
0.701                    0.014                    0.015                    195.5                    -45.02599508297024
0.701                    0.014                    0.015                    196                      -40.13447788752653
0.701                    0.014                    0.015                    196.5                    -37.410908927247604
0.701                    0.014                    0.015                    197                      -35.27574690646621
0.701                    0.014                    0.015                    197.5                    -31.518746102923405
0.701                    0.014                    0.015                    198                      -34.71841502902849
0.701                    0.014                    0.015                    198.5                    -51.63459332370756
0.701                    0.014                    0.015                    199                      -27.42105623169341
0.701                    0.014                    0.015                    199.5                    -20.388705400059482
0.701                    0.014                    0.015                    200                      -27.245553826610948
0.701                    0.014                    0.015                    200.33444816053512       -20.193489916343474
0.701                    0.014                    0.015                    200.6688963210702        -43.61420011755012
0.701                    0.014                    0.015                    201.00334448160535       -44.33089069882729
0.701                    0.014                    0.015                    201.33779264214047       -39.67943309390834
0.701                    0.014                    0.015                    201.67224080267556       -40.70085849203878
0.701                    0.014                    0.015                    202.0066889632107        -42.5389935198954
0.701                    0.014                    0.015                    202.34113712374582       -45.01266546317449
0.701                    0.014                    0.015                    202.67558528428094       -48.4943845526151
0.701                    0.014                    0.015                    203.01003344481603       -55.26290577288644
0.701                    0.014                    0.015                    203.34448160535118       -46.813084357724755
0.701                    0.014                    0.015                    203.6789297658863        -52.93520368860406
0.701                    0.014                    0.015                    204.01337792642138       -62.41460489892381
0.701                    0.014                    0.015                    204.34782608695653       -52.28783234595389
0.701                    0.014                    0.015                    204.68227424749165       -47.88696546210987
0.701                    0.014                    0.015                    205.01672240802674       -44.73529993580339
0.701                    0.014                    0.015                    205.35117056856188       -41.87660162414768
0.701                    0.014                    0.015                    205.685618729097         -38.54876505154899
0.701                    0.014                    0.015                    206.0200668896321        -32.52053417302367
0.701                    0.014                    0.015                    206.35451505016724       -28.545644890064775
0.701                    0.014                    0.015                    206.68896321070235       -47.24186663150513
0.701                    0.014                    0.015                    207.02341137123744       -51.78654776333886
0.701                    0.014                    0.015                    207.35785953177256       -48.24535368834024
0.701                    0.014                    0.015                    207.69230769230768       -45.780164272382734
0.701                    0.014                    0.015                    208.0267558528428        -39.16999301454509
0.701                    0.014                    0.015                    208.3612040133779        -68.53062721016033
0.701                    0.014                    0.015                    208.69565217391303       -31.373298077465552
0.701                    0.014                    0.015                    209.03010033444815       -33.86929084516405
0.701                    0.014                    0.015                    209.36454849498324       -37.83682473655763
0.701                    0.014                    0.015                    209.69899665551839       -36.16564522169654
0.701                    0.014                    0.015                    210.0334448160535        -35.389261326393786
0.701                    0.014                    0.015                    210.3678929765886        -34.73018605394462
0.701                    0.014                    0.015                    210.7023411371237        -36.33897867296905
0.701                    0.014                    0.015                    211.03678929765886       -33.02714315957655
0.701                    0.014                    0.015                    211.37123745819397       -32.351276282445745
0.701                    0.014                    0.015                    211.70568561872906       -31.594086277212746
0.701                    0.014                    0.015                    212.0401337792642        -30.770052743348874
0.701                    0.014                    0.015                    212.37458193979933       -29.78716395257019
0.701                    0.014                    0.015                    212.70903010033442       -29.730531746229325
0.701                    0.014                    0.015                    213.04347826086956       -28.386089853771182
0.701                    0.014                    0.015                    213.37792642140468       -27.401770429207765
0.701                    0.014                    0.015                    213.71237458193977       -26.51498524615382
0.701                    0.014                    0.015                    214.04682274247492       -25.99771436192416
0.701                    0.014                    0.015                    214.38127090301003       -31.164492793152093
0.701                    0.014                    0.015                    214.71571906354512       -25.75589965717289
0.701                    0.014                    0.015                    215.05016722408024       -27.13309241917768
0.701                    0.014                    0.015                    215.3846153846154        -28.858796599672566
0.701                    0.014                    0.015                    215.7190635451505        -31.460362680578204
0.701                    0.014                    0.015                    216.0535117056856        -32.292137503184264
0.701                    0.014                    0.015                    216.38795986622074       -33.423927923412876
0.701                    0.014                    0.015                    216.72240802675586       -33.87165399396351
0.701                    0.014                    0.015                    217.05685618729095       -33.41746379634556
0.701                    0.014                    0.015                    217.3913043478261        -32.02807476007094
0.701                    0.014                    0.015                    217.7257525083612        -26.089556172393834
0.701                    0.014                    0.015                    218.0602006688963        -24.012849610212218
0.701                    0.014                    0.015                    218.39464882943145       -17.70100463553693
0.701                    0.014                    0.015                    218.72909698996656       -17.523636414375495
0.701                    0.014                    0.015                    219.06354515050165       -22.57306471017425
0.701                    0.014                    0.015                    219.3979933110368        -17.3603698565302
0.701                    0.014                    0.015                    219.73244147157192       -22.13868316544376
0.701                    0.014                    0.015                    220.06688963210703       -23.443202049154017
0.701                    0.014                    0.015                    220.40133779264212       -23.634425573870427
0.701                    0.014                    0.015                    220.73578595317724       -23.905147766231146
0.701                    0.014                    0.015                    221.0702341137124        -23.85869104225847
0.701                    0.014                    0.015                    221.40468227424745       -23.60313460305871
0.701                    0.014                    0.015                    221.73913043478262       -23.150538368100705
0.701                    0.014                    0.015                    222.0735785953177        -22.471186066899147
0.701                    0.014                    0.015                    222.4080267558528        -21.47083896111075
0.701                    0.014                    0.015                    222.74247491638795       -19.717973085771323
0.701                    0.014                    0.015                    223.07692307692307       -18.674594711835255
0.701                    0.014                    0.015                    223.41137123745816       -15.043052978941205
0.701                    0.014                    0.015                    223.74581939799327       -14.001812756829114
0.701                    0.014                    0.015                    224.08026755852842       -23.023886041224277
0.701                    0.014                    0.015                    224.41471571906354       -34.04780238791641
0.701                    0.014                    0.015                    224.74916387959863       -47.38594175745045
0.701                    0.014                    0.015                    225.08361204013377       -34.07704216224404
0.701                    0.014                    0.015                    225.4180602006689        -29.65181839136848
0.701                    0.014                    0.015                    225.75250836120398       -26.481365075877626
0.701                    0.014                    0.015                    226.08695652173913       -24.701436487266967
0.701                    0.014                    0.015                    226.42140468227424       -18.680756761078477
0.701                    0.014                    0.015                    226.75585284280933       -28.712011828647533
0.701                    0.014                    0.015                    227.09030100334448       -24.03045418210713
0.701                    0.014                    0.015                    227.4247491638796        -18.52897699414019
0.701                    0.014                    0.015                    227.75919732441469       -18.196492226188745
0.701                    0.014                    0.015                    228.0936454849498        -22.227757332968356
0.701                    0.014                    0.015                    228.42809364548495       -21.479307688150136
0.701                    0.014                    0.015                    228.76254180602007       -23.23107906428848
0.701                    0.014                    0.015                    229.09698996655516       -24.278561082885762
0.701                    0.014                    0.015                    229.4314381270903        -27.45987981926216
0.701                    0.014                    0.015                    229.76588628762542       -25.628144892361277
0.701                    0.014                    0.015                    230.1003344481605        -31.318822409645858
0.701                    0.014                    0.015                    230.43478260869566       -29.630928389284495
0.701                    0.014                    0.015                    230.76923076923077       -31.631590582286947
0.701                    0.014                    0.015                    231.10367892976586       -33.41801860933791
0.701                    0.014                    0.015                    231.438127090301         -35.229962565310174
0.701                    0.014                    0.015                    231.77257525083613       -37.30325226176322
0.701                    0.014                    0.015                    232.10702341137122       -37.275352172763185
0.701                    0.014                    0.015                    232.44147157190633       -40.673813088990485
0.701                    0.014                    0.015                    232.77591973244148       -43.44302273568143
0.701                    0.014                    0.015                    233.1103678929766        -47.01442092852959
0.701                    0.014                    0.015                    233.4448160535117        -53.07451551741793
0.701                    0.014                    0.015                    233.77926421404683       -57.3201082577119
0.701                    0.014                    0.015                    234.11371237458195       -69.02921689873507
0.701                    0.014                    0.015                    234.448160535117         -53.70265342628145
0.701                    0.014                    0.015                    234.7826086956522        -48.25711729665571
0.701                    0.014                    0.015                    235.11705685618728       -45.25644635234035
0.701                    0.014                    0.015                    235.4515050167224        -43.335843605934485
0.701                    0.014                    0.015                    235.7859531772575        -42.32367182608552
0.701                    0.014                    0.015                    236.12040133779266       -42.990091320559436
0.701                    0.014                    0.015                    236.45484949832772       -60.0336060240834
0.701                    0.014                    0.015                    236.78929765886286       -27.682239889312285
0.701                    0.014                    0.015                    237.12374581939798       -24.98921464760177
0.701                    0.014                    0.015                    237.45819397993313       -32.93489788966748
0.701                    0.014                    0.015                    237.7926421404682        -28.02106399211507
0.701                    0.014                    0.015                    238.12709030100334       -28.803674166296858
0.701                    0.014                    0.015                    238.46153846153845       -27.793073234631986
0.701                    0.014                    0.015                    238.79598662207354       -26.208329426454835
0.701                    0.014                    0.015                    239.1304347826087        -23.02947875819607
0.701                    0.014                    0.015                    239.4648829431438        -37.170640304666534
0.701                    0.014                    0.015                    239.7993311036789        -34.97360825278129
0.701                    0.014                    0.015                    240.13377926421404       -33.16202598085209
0.701                    0.014                    0.015                    240.46822742474916       -32.849487100965675
0.701                    0.014                    0.015                    240.80267558528425       -32.858274664389
0.701                    0.014                    0.015                    241.13712374581937       -33.14500876562701
0.701                    0.014                    0.015                    241.4715719063545        -32.70758321000005
0.701                    0.014                    0.015                    241.80602006688963       -31.806952315022446
0.701                    0.014                    0.015                    242.14046822742472       -27.72223887703243
0.701                    0.014                    0.015                    242.47491638795987       -36.80426386413164
0.701                    0.014                    0.015                    242.80936454849498       -45.38060801714808
0.701                    0.014                    0.015                    243.14381270903007       -41.04412677294683
0.701                    0.014                    0.015                    243.47826086956522       -39.578297553183845
0.701                    0.014                    0.015                    243.81270903010034       -38.40633490729845
0.701                    0.014                    0.015                    244.14715719063543       -36.46363822889369
0.701                    0.014                    0.015                    244.48160535117057       -37.238640834780696
0.701                    0.014                    0.015                    244.8160535117057        -31.01558253418616
0.701                    0.014                    0.015                    245.15050167224078       -1.9348520345674203
0.701                    0.014                    0.015                    245.4849498327759        -33.37650722310256
0.701                    0.014                    0.015                    245.81939799331104       -40.33623336925654
0.701                    0.014                    0.015                    246.15384615384616       -44.52107523344155
0.701                    0.014                    0.015                    246.48829431438125       -47.527126393774004
0.701                    0.014                    0.015                    246.8227424749164        -50.01220433526639
0.701                    0.014                    0.015                    247.1571906354515        -53.19174106329446
0.701                    0.014                    0.015                    247.4916387959866        -69.24226827283636
0.701                    0.014                    0.015                    247.82608695652175       -37.572817737937235
0.701                    0.014                    0.015                    248.16053511705684       -35.82927591541613
0.701                    0.014                    0.015                    248.49498327759196       -32.072736238016766
0.701                    0.014                    0.015                    248.82943143812705       -36.93923334139209
0.701                    0.014                    0.015                    249.16387959866222       -35.99056455349813
0.701                    0.014                    0.015                    249.49832775919728       -32.75483417664864
0.701                    0.014                    0.015                    249.83277591973243       -17.832939386886686
0.701                    0.014                    0.015                    250.16722408026754       -37.11365384391209
0.701                    0.014                    0.015                    250.5016722408027        -62.784896135101135
0.701                    0.014                    0.015                    250.83612040133775       -50.77736222121434
0.701                    0.014                    0.015                    251.17056856187293       -65.56407455293272
0.701                    0.014                    0.015                    251.50501672240802       -48.04153213854023
0.701                    0.014                    0.015                    251.8394648829431        -42.965705772674056
