Frequency (MHz)		Gain (dB)
241.86399579		76.0552739781
241.900616884		76.0530439185
241.937237978		76.0551942243
241.973859072		76.048418432
242.010480165		75.9537863835
242.047101259		75.9557579944
242.083722353		75.9514618961
242.120343447		75.9553221513
242.15696454		75.9499674601
242.193585634		75.9549992559
242.230206728		75.9544904945
242.266827822		75.9518158171
242.303448915		75.8997570894
242.340070009		75.8526456529
242.376691103		75.856139388
242.413312197		75.8594215963
242.44993329		75.9323722205
242.486554384		75.853597056
242.523175478		75.8534325009
242.559796572		75.8522294525
242.596417665		75.8539657587
242.633038759		75.8544546363
242.669659853		75.8540001066
242.706280947		75.8548080342
242.74290204		75.9096192092
242.779523134		75.9526161212
242.816144228		75.955170399
242.852765322		75.9534475829
242.889386415		75.9528785157
242.926007509		75.9550100564
242.962628603		75.9521356239
242.999249697		75.9538140848
243.03587079		75.9563291761
243.072491884		75.9580095329
243.109112978		76.0527202972
243.145734072		76.0575546504
243.182355165		76.0522630855
243.218976259		76.054411008
243.255597353		76.0549480304
243.292218447		76.0514377658
243.32883954		76.0519460571
243.365460634		76.054187206
243.402081728		76.0480467114
243.438702822		76.0539852757
243.475323915		76.0507436886
243.511945009		76.0512498437
243.548566103		76.0476869324
243.585187197		76.0475041188
243.62180829		75.9945569646
243.658429384		75.9523296027
243.695050478		75.9487146318
243.731671572		76.05179474
243.768292665		76.0495540196
243.804913759		76.0443096041
243.841534853		76.0561459133
243.878155947		76.0525122026
243.91477704		76.0500287064
243.951398134		76.0507969125
243.988019228		76.051735154
244.024640322		76.050076394
244.061261415		76.0503697169
244.097882509		76.0515048393
244.134503603		76.0508481954
244.171124697		76.0522567119
244.20774579		76.0527371992
244.244366884		76.0490146658
244.280987978		76.0528073005
244.317609072		76.0490701294
244.354230165		76.0531907593
244.390851259		76.0526593384
244.427472353		76.0563471894
244.464093447		76.0555528281
244.50071454		76.0517254538
244.537335634		76.0536752987
244.573956728		76.0545927002
244.610577822		76.053349231
244.647198915		76.0550751446
244.683820009		76.0556574961
244.720441103		76.0548693784
244.757062197		76.0581327952
244.79368329		76.0540110369
244.830304384		76.0559161093
244.866925478		76.0590700067
244.903546572		76.0562079306
244.940167665		76.0557267196
244.976788759		76.0571566295
245.013409853		76.055202532
245.050030947		76.0566140667
245.08665204		76.0571757287
245.123273134		76.0563693375
245.159894228		76.057547731
245.196515322		76.0531932528
245.233136415		76.0549807094
245.269757509		76.1537743628
245.306378603		76.1544499576
245.342999697		76.1589974458
245.37962079		76.1571714929
245.416241884		76.1602586706
245.452862978		76.1571355085
245.489484072		76.1552675111
245.526105165		76.1577884398
245.562726259		76.1227530019
245.599347353		76.1094883216
245.635968447		76.158224872
245.67258954		76.1567451975
245.709210634		76.1578885992
245.745831728		76.0596352242
245.782452822		76.0578701626
245.819073915		76.058154104
245.855695009		76.0596017503
245.892316103		76.0572443744
245.928937197		76.0586256381
245.96555829		76.0573946714
246.002179384		76.0238499282
246.038800478		75.9580934677
246.075421572		75.9593828792
246.112042665		75.9582885642
246.148663759		75.9576190613
246.185284853		76.0586676974
246.221905947		76.0565243712
246.25852704		76.0573404212
246.295148134		76.0573750196
246.331769228		75.9729509782
246.368390322		76.0584015835
246.405011415		76.0431037515
246.441632509		75.9619948392
246.478253603		75.9601181704
246.514874697		75.9598144422
246.55149579		75.9593599166
246.588116884		75.96047194
246.624737978		75.9583939957
246.661359072		75.9566608313
246.697980165		75.9606578027
246.734601259		76.0244345597
246.771222353		76.0611542795
246.807843447		76.0602894346
246.84446454		76.0622503689
246.881085634		76.0281448095
246.917706728		75.9630636193
246.954327822		75.9617177871
246.990948915		75.9647199023
247.027570009		75.9654631311
247.064191103		75.9643764268
247.100812197		75.9625068691
247.13743329		75.9623385031
247.174054384		75.9661744671
247.210675478		75.9637090174
247.247296572		75.9616044173
247.283917665		75.9639326041
247.320538759		75.9639425533
247.357159853		75.9606331874
247.393780947		75.9621469062
247.43040204		75.9621676422
247.467023134		75.962026359
247.503644228		75.9626406726
247.540265322		75.9628294833
247.576886415		75.9630743998
247.613507509		75.9599522013
247.650128603		76.044061614
247.686749697		76.0614908228
247.72337079		76.0621107462
247.759991884		76.0333898851
247.796612978		75.9617255293
247.833234072		75.9622309555
247.869855165		76.046675619
247.906476259		76.0656657165
247.943097353		76.0627891873
247.979718447		76.0613506226
248.01633954		76.0649122937
248.052960634		76.0650755878
248.089581728		76.0643847923
248.126202822		76.0633763098
248.162823915		76.0632295366
248.199445009		76.0629061205
248.236066103		76.0643787128
248.272687197		76.0635567981
248.30930829		75.9798719901
248.345929384		76.0557661666
248.382550478		75.9591120239
248.419171572		75.9625323032
248.455792665		75.9629873261
248.492413759		75.9593062446
248.529034853		75.9638342163
248.565655947		75.9634807205
248.60227704		75.9639643862
248.638898134		75.9630755055
248.675519228		75.9631968528
248.712140322		75.9637211782
248.748761415		75.9645336607
248.785382509		75.9664092515
248.822003603		75.9641614299
248.858624697		75.9643446477
248.89524579		75.9673623457
248.931866884		75.9659769622
248.968487978		75.9660476783
249.005109072		75.9649232668
249.041730165		75.9674385621
249.078351259		75.9648351249
249.114972353		75.9647273628
249.151593447		75.9685490712
249.18821454		75.9644894479
249.224835634		75.9659393938
249.261456728		75.967222336
249.298077822		75.9683718285
249.334698915		75.9689733752
249.371320009		75.9690238914
249.407941103		75.8862167597
249.444562197		75.9639111615
249.48118329		75.952957364
249.517804384		75.8644104944
249.554425478		75.9111677375
249.591046572		75.9702537658
249.627667665		75.9710159143
249.664288759		75.9670486293
249.700909853		75.9680893847
249.737530947		75.9693405014
249.77415204		75.969925355
249.810773134		75.9099724158
249.847394228		75.871731334
249.884015322		75.8691713407
249.920636415		75.8816223398
249.957257509		75.9691072557
249.993878603		75.9705802201
250.030499697		75.9687392816
250.06712079		75.9683729328
250.103741884		75.967172075
250.140362978		75.9662150719
250.176984072		75.9665329916
250.213605165		75.970486674
250.250226259		75.9670881212
250.286847353		75.9684151735
250.323468447		75.9674708708
250.36008954		75.9670544288
250.396710634		75.9699595771
250.433331728		75.9673223039
250.469952822		75.9692367155
250.506573915		75.9693457459
250.543195009		75.9698878207
250.579816103		75.9655393809
250.616437197		75.9686879339
250.65305829		75.9722159857
250.689679384		75.9732621223
250.726300478		75.9715279853
250.762921572		75.9696902086
250.799542665		75.9709861152
250.836163759		75.9665992794
250.872784853		75.96910974
250.909405947		75.9656841412
250.94602704		75.9702681159
250.982648134		75.9686238864
251.019269228		75.9682078311
251.055890322		75.9709781136
251.092511415		75.9678066464
251.129132509		75.9741312748
251.165753603		75.9732935604
251.202374697		75.971752825
251.23899579		75.9710401949
251.275616884		75.9715715748
251.312237978		75.9709025111
251.348859072		75.9695005919
251.385480165		75.970137031
251.422101259		75.9721246816
251.458722353		75.9721897808
251.495343447		75.9466215558
251.53196454		75.9134182767
251.568585634		75.9125615199
251.605206728		75.8667606373
251.641827822		75.8732378704
251.678448915		75.870282503
251.715070009		75.8720692607
251.751691103		75.8690879783
251.788312197		75.8699391936
251.82493329		75.7940841887
251.861554384		75.7686144593
251.898175478		75.7704940579
251.934796572		75.7741173721
251.971417665		75.7731665999
252.008038759		75.7697746072
252.044659853		75.8477889428
252.081280947		75.8769545345
252.11790204		75.8727935765
252.154523134		75.8734808201
252.191144228		75.8730473067
252.227765322		75.8742181348
252.264386415		75.875102251
252.301007509		75.8734871626
252.337628603		75.8755774545
252.374249697		75.872582583
252.41087079		75.8743209739
252.447491884		75.8723859223
252.484112978		75.8724951487
252.520734072		75.8737973789
252.557355165		75.9742771275
252.593976259		75.9761691853
252.630597353		75.9763791794
252.667218447		75.9729005676
252.70383954		75.9731926267
252.740460634		75.8835116463
252.777081728		75.9757750746
252.813702822		75.9762460741
252.850323915		75.9774411197
252.886945009		75.9752466896
252.923566103		75.8989063438
252.960187197		75.8736948032
252.99680829		75.8749233471
253.033429384		75.8730773672
253.070050478		75.8736650226
253.106671572		75.8717495413
253.143292665		75.8734786141
253.179913759		75.7851490071
253.216534853		75.7767386385
253.253155947		75.7768262623
253.28977704		75.7755949576
253.326398134		75.7759521491
253.363019228		75.7745747606
253.399640322		75.7742668075
253.436261415		75.8731581711
253.472882509		75.8768035372
253.509503603		75.8747251383
253.546124697		75.8758709853
253.58274579		75.8714322814
253.619366884		75.876374489
253.655987978		75.7824852384
253.692609072		75.8728559072
253.729230165		75.8760583936
253.765851259		75.8779413982
253.802472353		75.8761427247
253.839093447		75.8744596512
253.87571454		75.7811329014
253.912335634		75.8751890815
253.948956728		75.8756488408
253.985577822		75.8744205022
254.022198915		75.8763918501
254.058820009		75.8776843724
254.095441103		75.8773680968
254.132062197		75.8771438247
254.16868329		75.8743697733
254.205304384		75.8764403508
254.241925478		75.8760060303
254.278546572		75.8752163707
254.315167665		75.8762110702
254.351788759		75.8726007868
254.388409853		75.8770093661
254.425030947		75.8785564904
254.46165204		75.9497236824
254.498273134		75.9746253347
254.534894228		75.9782273504
254.571515322		75.9548394339
254.608136415		75.9130640654
254.644757509		75.9781841031
254.681378603		75.9097045715
254.717999697		75.8764502713
254.75462079		75.8753026477
254.791241884		75.89446206
254.827862978		75.9744841804
254.864484072		75.9759867413
254.901105165		75.9820974748
254.937726259		75.975286934
254.974347353		75.9798214135
255.010968447		75.9793618171
255.04758954		76.0146558547
255.084210634		76.0256745324
255.120831728		75.9783367062
255.157452822		75.976824763
255.194073915		75.9789999437
255.230695009		75.9754649973
255.267316103		75.9786154545
255.303937197		75.9773901503
255.34055829		75.9757249125
255.377179384		75.9773474458
255.413800478		75.9789693731
255.450421572		75.9807013677
255.487042665		75.9792805772
255.523663759		75.9810749364
255.560284853		75.9809838183
255.596905947		75.9779306711
255.63352704		75.9838741858
255.670148134		76.0599578292
255.706769228		75.9822881936
255.743390322		75.979639949
255.780011415		75.9789503696
255.816632509		75.9818409683
255.853253603		75.9832692013
255.889874697		76.0819416262
255.92649579		76.0781165121
255.963116884		76.0798204972
255.999737978		76.0752997667
256.036359072		76.0790218805
256.072980165		76.0771258168
256.109601259		76.0747291409
256.146222353		76.0751241763
256.182843447		76.0741625758
256.21946454		76.0752209311
256.256085634		76.0757424325
256.292706728		76.074937552
256.329327822		76.0747145296
256.365948915		76.0743773554
256.402570009		76.0729941984
256.439191103		76.0767425367
256.475812197		75.9914362448
256.51243329		75.9763411497
256.549054384		75.9744431015
256.585675478		75.9760517826
256.622296572		75.9745241562
256.658917665		75.973454884
256.695538759		75.9762681208
256.732159853		75.9749685519
256.768780947		75.9778375587
256.80540204		76.0101001149
256.842023134		76.0250019384
256.878644228		76.0422466968
256.915265322		75.9910736208
256.951886415		75.9720278585
256.988507509		75.9768837298
257.025128603		75.9741988253
257.061749697		75.9753293832
257.09837079		75.9743846529
257.134991884		75.9751350507
257.171612978		75.9748494627
257.208234072		75.9918547038
257.244855165		76.0418942215
257.281476259		75.9769019157
257.318097353		76.0412263583
257.354718447		75.9909879362
257.39133954		75.9762400112
257.427960634		75.9733338229
257.464581728		75.9777642794
257.501202822		75.9765525132
257.537823915		75.9750484942
257.574445009		75.9719986181
257.611066103		75.9755162649
257.647687197		75.9905897465
257.68430829		76.0710447323
257.720929384		76.0707147233
257.757550478		76.0057248986
257.794171572		75.9717867569
257.830792665		76.0692865108
257.867413759		76.0701793712
257.904034853		76.0341073385
257.940655947		75.9682981132
257.97727704		75.9685487951
258.013898134		75.9683282069
258.050519228		75.9686059419
258.087140322		75.971090963
258.123761415		75.9707697897
258.160382509		75.9712598177
258.197003603		75.9739490208
258.233624697		75.9749167265
258.27024579		75.9719864805
258.306866884		75.9707369537
258.343487978		75.9721804022
258.380109072		75.9719062059
258.416730165		75.9727982457
258.453351259		75.9757946432
258.489972353		75.9704966082
258.526593447		75.9720852354
258.56321454		75.9705904301
258.599835634		75.9740231917
258.636456728		75.970519512
258.673077822		75.9734427505
258.709698915		75.9749170021
258.746320009		75.9751094147
258.782941103		75.9730685247
258.819562197		75.9698961003
258.85618329		75.974902116
258.892804384		75.9780331476
258.929425478		75.9715630225
258.966046572		75.9717721359
259.002667665		75.9699642688
259.039288759		75.973799021
259.075909853		75.9754060112
259.112530947		75.9741412006
259.14915204		75.9759007529
259.185773134		75.9752910687
259.222394228		75.9747127267
259.259015322		75.9754390876
259.295636415		75.9743364047
259.332257509		75.9742826417
259.368878603		75.9760732791
259.405499697		75.9741820067
259.44212079		75.9708649853
259.478741884		75.9737645533
259.515362978		75.9696852406
259.551984072		75.9711924973
259.588605165		75.9752431062
259.625226259		75.9745442818
259.661847353		75.9734915601
259.698468447		75.9733065217
259.73508954		75.9756245865
259.771710634		75.9756152153
259.808331728		75.9727830765
259.844952822		75.9736669396
259.881573915		75.9725359488
259.918195009		75.9706809386
259.954816103		75.9721768162
259.991437197		75.9765216499
260.02805829		75.972403829
260.064679384		75.9721384739
260.101300478		75.9737662078
260.137921572		75.9740491098
260.174542665		75.9727044716
260.211163759		75.9715092252
260.247784853		75.9710101201
260.284405947		75.9709425199
260.32102704		75.9703166853
260.357648134		75.9660697768
260.394269228		75.9667390331
260.430890322		75.9675001418
260.467511415		75.9673543374
260.504132509		75.9642371498
260.540753603		75.9633251069
260.577374697		75.9643183953
260.61399579		75.9671405925
260.650616884		75.9627581619
260.687237978		75.9638977817
260.723859072		75.9648790579
260.760480165		75.9354454698
260.797101259		75.86375415
260.833722353		75.8639282636
260.870343447		75.8623615423
260.90696454		75.8642455194
260.943585634		75.8651410617
260.980206728		75.8920801679
261.016827822		75.9658410515
261.053448915		75.9649199511
261.090070009		75.9673076679
261.126691103		75.9669356748
261.163312197		75.9681843629
261.19993329		75.9647317839
261.236554384		75.965841604
261.273175478		75.9673924458
261.309796572		75.9648906628
261.346417665		75.9667655471
261.383038759		76.0525943635
261.419659853		75.9671138046
261.456280947		75.9692582458
261.49290204		75.9657277894
261.529523134		75.9691594265
261.566144228		75.9625400439
261.602765322		76.065837546
261.639386415		76.0375814942
261.676007509		75.9671419733
261.712628603		75.9676070067
261.749249697		75.96410533
261.78587079		75.9646256772
261.822491884		75.9501197814
261.859112978		75.864413534
261.895734072		75.9114834015
261.932355165		75.9646149006
261.968976259		75.9637460524
262.005597353		75.9656943627
262.042218447		75.952644211
262.07883954		75.8645602652
262.115460634		75.8641772616
262.152081728		75.9274842585
262.188702822		75.9643982575
262.225323915		75.9653548321
262.261945009		75.9657603871
262.298566103		75.9365680817
262.335187197		75.9093881139
262.37180829		75.9641863016
262.408429384		75.88521416
262.445050478		75.9591819345
262.481671572		75.9624308426
262.518292665		75.9624076197
262.554913759		75.9660228173
262.591534853		75.9644140087
262.628155947		75.8890169979
262.66477704		75.9565704035
262.701398134		75.952970221
262.738019228		75.8609228563
262.774640322		75.8600707017
262.811261415		75.8636438744
262.847882509		75.8625959783
262.884503603		75.8615389808
262.921124697		75.8610478581
262.95774579		75.8628677203
262.994366884		75.8619374242
263.030987978		75.8581370375
263.067609072		75.8586636306
263.104230165		75.8605569564
263.140851259		75.8570247006
263.177472353		75.8574639679
263.214093447		75.8599722271
263.25071454		75.8614643205
263.287335634		75.8551938033
263.323956728		75.8590288599
263.360577822		75.9572902974
263.397198915		75.9598905145
263.433820009		75.9586684929
263.470441103		75.956284326
263.507062197		75.8823137909
263.54368329		75.8558353835
263.580304384		75.9560379188
263.616925478		75.9567388967
263.653546572		75.9105801735
263.690167665		75.8524669299
263.726788759		75.8513847366
263.763409853		75.8539375046
263.800030947		75.8528880949
263.83665204		75.8540953928
263.873273134		75.8523957158
263.909894228		75.9080442621
263.946515322		75.954113801
263.983136415		75.8589378252
264.019757509		75.8499717982
264.056378603		75.8771794072
264.092999697		75.9482744755
264.12962079		75.9488854681
264.166241884		75.9509621447
264.202862978		75.9504362766
264.239484072		75.9551371679
264.276105165		75.9500755891
264.312726259		75.9500717076
264.349347353		75.9510125937
264.385968447		75.8766781906
264.42258954		75.8499365867
264.459210634		75.8505135205
264.495831728		75.852603813
264.532452822		75.852323392
264.569073915		75.8504522544
264.605695009		75.850443106
264.642316103		75.8497874198
264.678937197		75.85174559
264.71555829		75.8520615201
264.752179384		75.849928269
264.788800478		75.8517508557
264.825421572		75.8529734312
264.862042665		75.8492933025
264.898663759		75.8536898579
264.935284853		75.8486052711
264.971905947		75.8522039582
265.00852704		75.8490531556
265.045148134		75.8492880338
265.081769228		75.8490684078
265.118390322		75.8490298612
265.155011415		75.850006455
265.191632509		75.8490720129
265.228253603		75.8507810299
265.264874697		75.8486726648
265.30149579		75.8495686509
265.338116884		75.8499887108
265.374737978		75.8508040377
265.411359072		75.8465388579
265.447980165		75.8456022817
265.484601259		75.8504719373
265.521222353		75.8485439781
265.557843447		75.8470513224
265.59446454		75.8686566016
265.631085634		75.9477285865
265.667706728		75.9461734807
265.704327822		75.9463882599
265.740948915		75.9457502734
265.777570009		75.944586449
265.814191103		75.9459029103
265.850812197		75.9476539652
265.88743329		75.9453528373
265.924054384		75.9455918029
265.960675478		75.9444573627
265.997296572		75.9434248117
266.033917665		75.9442480404
266.070538759		75.9448940199
266.107159853		75.9401131067
266.143780947		75.9423984032
266.18040204		75.9421734274
266.217023134		75.9446075466
266.253644228		75.9442610886
266.290265322		75.9428949753
266.326886415		75.9399983379
266.363507509		75.9442083402
266.400128603		75.9418603861
266.436749697		75.9419270516
266.47337079		75.9406002152
266.509991884		75.942443397
266.546612978		75.9400475249
266.583234072		76.0131809491
266.619855165		76.0400021295
266.656476259		76.0377853431
266.693097353		76.0183132163
266.729718447		75.9786133699
266.76633954		75.9850079981
266.802960634		75.9412281238
266.839581728		76.0233276341
266.876202822		76.0370762885
266.912823915		76.0341379008
266.949445009		76.0373120968
266.986066103		76.0934441804
267.022687197		76.1345216482
267.05930829		76.1353947057
267.095929384		76.1323972544
267.132550478		76.135921015
267.169171572		76.1315032678
267.205792665		76.1337508302
267.242413759		76.1377339572
267.279034853		76.1342041546
267.315655947		76.1308822969
267.35227704		76.1349748921
267.388898134		76.1311588209
267.425519228		76.1323482584
267.462140322		76.1307558641
267.498761415		76.1352862091
267.535382509		76.1350361001
267.572003603		76.1346860902
267.608624697		76.1346766301
267.64524579		76.1331421491
267.681866884		76.132867143
267.718487978		76.1280731738
267.755109072		76.1308622461
267.791730165		76.1318557616
267.828351259		76.1329286591
267.864972353		76.1312534978
267.901593447		76.1289018367
267.93821454		76.1320943609
267.974835634		76.127865844
268.011456728		76.1295364622
268.048077822		76.1303509203
268.084698915		76.1296161321
268.121320009		76.1290258161
268.157941103		76.1301913275
268.194562197		76.1305751201
268.23118329		76.1304859986
268.267804384		76.1331786111
268.304425478		76.1294651481
268.341046572		76.1296459383
268.377667665		76.1281080064
268.414288759		76.1301431421
268.450909853		76.1308792336
268.487530947		76.1653823406
268.52415204		76.2278038599
268.560773134		76.2298026629
268.597394228		76.2274529853
268.634015322		76.2290897859
268.670636415		76.2272601177
268.707257509		76.2292249044
268.743878603		76.2290571897
268.780499697		76.2277336315
268.81712079		76.2230921402
268.853741884		76.2214840708
268.890362978		76.1447460145
268.926984072		76.2248834078
268.963605165		76.1732056981
269.000226259		76.1255179239
269.036847353		76.1249175691
269.073468447		76.1249451766
269.11008954		76.1238435273
269.146710634		76.1235202308
269.183331728		76.1253746047
269.219952822		76.1221570442
269.256573915		76.1252510788
269.293195009		76.1239514084
269.329816103		76.2216696453
269.366437197		76.1879979369
269.40305829		76.121731763
269.439679384		76.1226841231
269.476300478		76.1171445066
269.512921572		76.1223903173
269.549542665		76.1191677519
269.586163759		76.1162403889
269.622784853		76.1193140683
269.659405947		76.1197795114
269.69602704		76.1197870497
269.732648134		76.1154221622
269.769269228		76.1185525549
269.805890322		76.1174392262
269.842511415		76.1179841952
269.879132509		76.1179439743
269.915753603		76.118863655
269.952374697		76.1200832651
269.98899579		76.1147625503
270.025616884		76.1221707173
270.062237978		76.1157597553
270.098859072		76.0493748949
270.135480165		76.0144202467
270.172101259		76.0166623994
270.208722353		76.0342019315
270.245343447		76.1157837882
270.28196454		76.0673197875
270.318585634		76.0127726181
270.355206728		76.0141303563
270.391827822		76.0149818018
270.428448915		76.0138035426
270.465070009		76.014738349
270.501691103		76.0157654537
270.538312197		76.0798599552
270.57493329		76.1127400477
270.611554384		76.1171098653
270.648175478		76.1106609266
270.684796572		76.1140192489
270.721417665		76.1141889419
270.758038759		76.1821844838
270.794659853		76.2134626521
270.831280947		76.2116954777
270.86790204		76.2116045686
270.904523134		76.209685803
270.941144228		76.2126377433
270.977765322		76.2131162095
271.014386415		76.1312389077
271.051007509		76.1106211974
271.087628603		76.1128203059
271.124249697		76.1101211937
271.16087079		76.1086863366
271.197491884		76.11251101
271.234112978		76.1111093938
271.270734072		76.1109149611
271.307355165		76.1113611642
271.343976259		76.1112168176
271.380597353		76.1082364994
271.417218447		76.1136815205
271.45383954		76.0302093546
271.490460634		76.0064046559
271.527081728		76.0265639033
271.563702822		76.1100878954
271.600323915		76.1107160433
271.636945009		76.1134441443
271.673566103		76.1119482921
271.710187197		76.1100767027
271.74680829		76.0934786084
271.783429384		76.0087105699
271.820050478		76.0098577511
271.856671572		76.009476044
271.893292665		76.0067729115
271.929913759		76.011782566
271.966534853		76.0064080165
272.003155947		76.004405449
272.03977704		76.0053660908
272.076398134		76.0063861722
272.113019228		76.0049719424
272.149640322		76.0058593561
272.186261415		76.0053490033
272.222882509		76.0352804101
272.259503603		76.1033182819
272.296124697		76.1067514536
272.33274579		76.1066540007
272.369366884		76.0113607487
272.405987978		76.0055750561
272.442609072		76.0023871011
272.479230165		76.001684579
272.515851259		76.005382898
272.552472353		76.0025519223
272.589093447		76.0030166394
272.62571454		76.0004362425
272.662335634		76.0030272897
272.698956728		76.0017703679
272.735577822		76.0028409048
272.772198915		76.0001154081
272.808820009		76.0004037115
272.845441103		76.100462382
272.882062197		76.0991831082
272.91868329		76.0536493382
272.955304384		76.0610707386
272.991925478		76.0965308016
273.028546572		76.0990742641
273.065167665		76.0993500157
273.101788759		76.0992838145
273.138409853		76.0974457666
273.175030947		76.0974544662
273.21165204		76.1024115612
273.248273134		76.097027601
273.284894228		76.1014687634
273.321515322		76.0973452982
273.358136415		76.0990647261
273.394757509		76.0994964403
273.431378603		76.1007680505
273.467999697		76.0002895809
273.50462079		75.9994871322
273.541241884		76.0301249562
273.577862978		76.0960928974
273.614484072		76.0963306624
273.651105165		76.0966498141
273.687726259		75.9995389448
273.724347353		75.9937072189
273.760968447		75.9973803421
273.79758954		76.0002152507
273.834210634		75.99593005
273.870831728		75.9939824669
273.907452822		75.9937883908
273.944073915		75.9041567735
273.980695009		75.994621649
274.017316103		75.9952688794
274.053937197		75.9951619035
274.09055829		75.9939869606
274.127179384		75.9949156524
274.163800478		75.9921621361
274.200421572		75.9947053311
274.237042665		75.9500441264
274.273663759		75.9539842942
274.310284853		75.9914548667
274.346905947		75.9926448228
274.38352704		75.9907199375
274.420148134		75.994061106
274.456769228		75.9946705105
274.493390322		75.9931246468
274.530011415		75.9952492253
274.566632509		75.9911800205
274.603253603		75.994104076
274.639874697		75.9928181612
274.67649579		75.9901661993
274.713116884		75.9958901861
274.749737978		75.9941498541
274.786359072		75.9896160454
274.822980165		75.9929707044
274.859601259		75.9913750563
274.896222353		75.9925405918
274.932843447		75.9908739597
274.96946454		75.9924987301
275.006085634		76.0862359614
275.042706728		76.0893289704
275.079327822		76.0891096604
275.115948915		76.0908216709
275.152570009		76.0902895863
275.189191103		76.0919710662
275.225812197		76.0930575129
275.26243329		76.0941734578
275.299054384		76.0904773552
275.335675478		76.0896458256
275.372296572		76.0929493581
275.408917665		76.0932038689
275.445538759		76.0878785073
275.482159853		76.0892061019
275.518780947		76.0882621201
275.55540204		76.0904545873
275.592023134		76.0889803185
275.628644228		76.0884184804
275.665265322		76.0890922276
275.701886415		76.087990726
275.738507509		76.0898710121
275.775128603		76.0893888569
275.811749697		76.0890312122
275.84837079		76.0850217203
275.884991884		76.0874841721
275.921612978		76.0898968755
275.958234072		76.0841446694
275.994855165		76.0865977715
276.031476259		76.0870062528
276.068097353		76.087449012
276.104718447		76.085575556
276.14133954		76.0875612418
276.177960634		76.0863780422
276.214581728		76.0413458865
276.251202822		75.9857247459
276.287823915		75.9854002901
276.324445009		75.987936478
276.361066103		75.9865238226
276.397687197		75.9857435991
276.43430829		75.9843437412
276.470929384		75.9816936392
276.507550478		75.9863735849
276.544171572		75.9837920046
276.580792665		75.9920443402
276.617413759		76.0867027087
276.654034853		76.0850850436
276.690655947		76.083444534
276.72727704		76.0837423939
276.763898134		76.0856312734
276.800519228		76.0875682737
276.837140322		76.0814116156
276.873761415		76.0845173532
276.910382509		76.0837387341
276.947003603		76.0852510867
276.983624697		76.0833944194
277.02024579		76.0827668125
277.056866884		76.0812006377
277.093487978		76.0814710481
277.130109072		76.0811420466
277.166730165		76.0812837343
277.203351259		76.0780649013
277.239972353		76.0763608256
277.276593447		76.081374998
277.31321454		76.0811668352
277.349835634		76.0811735957
277.386456728		76.0821092625
277.423077822		76.080496365
277.459698915		76.0794028257
277.496320009		76.0770998856
277.532941103		76.0780854792
277.569562197		76.0813831665
277.60618329		76.0769868213
277.642804384		76.0775191285
277.679425478		76.079413816
277.716046572		76.0793664729
277.752667665		76.0800745918
277.789288759		76.0832646257
277.825909853		76.081660607
277.862530947		76.0815313248
277.89915204		76.0818183317
277.935773134		76.0795690862
277.972394228		76.0824283345
278.009015322		76.0797832429
278.045636415		76.0798300178
278.082257509		76.082165306
278.118878603		76.080638919
278.155499697		76.0790164567
278.19212079		76.0799993614
278.228741884		76.0767883171
278.265362978		76.0808482339
278.301984072		76.0759919535
278.338605165		76.080871334
278.375226259		76.0760985574
278.411847353		76.0795180815
278.448468447		76.0788436927
278.48508954		76.0796285439
278.521710634		76.0796823651
278.558331728		76.0770640775
278.594952822		76.0779008384
278.631573915		76.078603841
278.668195009		76.0768201799
278.704816103		76.0799725937
278.741437197		76.0820844792
278.77805829		76.0777714442
278.814679384		76.0763224734
278.851300478		76.0782236023
278.887921572		76.0787585765
278.924542665		76.0795885298
278.961163759		76.0811685253
278.997784853		76.0772191498
279.034405947		76.0775335067
279.07102704		76.0788521479
279.107648134		76.0807118845
279.144269228		76.0777082962
279.180890322		76.0790700037
279.217511415		76.08174116
279.254132509		76.0794146614
279.290753603		76.0790212478
279.327374697		76.0778579893
279.36399579		76.0798615765
279.400616884		76.0802630847
279.437237978		76.0799909085
279.473859072		76.0833065768
279.510480165		76.0760548445
279.547101259		76.0784927888
279.583722353		76.0790795857
279.620343447		76.0792855941
279.65696454		76.0865640742
279.693585634		76.1594757639
279.730206728		76.0788769496
279.766827822		76.0784868697
279.803448915		76.0806476524
279.840070009		76.0800357088
279.876691103		76.0802292749
279.913312197		76.0789485357
279.94993329		76.0783873712
279.986554384		76.1331847194
280.023175478		76.1775555635
280.059796572		76.0924788226
280.096417665		76.0815144248
280.133038759		76.0782743403
280.169659853		76.081002326
280.206280947		76.0754329454
280.24290204		76.0778718026
280.279523134		75.9916530915
280.316144228		76.0767040065
280.352765322		76.0807245618
280.389386415		76.0749257708
280.426007509		76.0793912717
280.462628603		76.0780400949
280.499249697		76.0753068625
280.53587079		75.9795224029
280.572491884		75.9792273556
280.609112978		76.014649654
280.645734072		76.0791088953
280.682355165		76.0094722396
280.718976259		75.9788497108
280.755597353		76.0793799996
280.792218447		76.1000235785
280.82883954		76.1784390262
280.865460634		76.1783871622
280.902081728		76.1787138383
280.938702822		76.1792662286
280.975323915		76.178608989
281.011945009		76.1819995263
281.048566103		76.1787981106
281.085187197		76.1802138652
281.12180829		76.1778823021
281.158429384		76.1773802026
281.195050478		76.1789108878
281.231671572		76.0794566497
281.268292665		76.0777542477
281.304913759		76.0809088009
281.341534853		76.078879768
281.378155947		76.0781731456
281.41477704		75.9819673562
281.451398134		76.0800111955
281.488019228		76.0423599241
