Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Real,S11_Imaginary,S11_Quality Factor,S11_Group delay
51600000,-5.202976131,0.549352611568328,23.71300365,0.5029715095,0.2209252192,0.4392400265,1.336450768E-08
51688888,-5.330396928,0.541352508577066,22.98709241,0.4983652509,0.2114110103,0.4242089711,1.386221264E-08
51777777,-5.435214287,0.534858972454789,22.56441241,0.4939148403,0.2052370603,0.4155312689,1.419576888E-08
51866666,-5.546277999,0.528063439405098,22.20378511,0.4889052233,0.1995562042,0.4081695075,1.152673345E-08
51955555,-5.650339768,0.521774693455666,21.83333144,0.4843476011,0.1940521374,0.4006464303,0.0000000107352843
52044444,-5.758734235,0.515303732561595,21.50835324,0.4794201064,0.1889293475,0.3940788987,1.008104776E-08
52133333,-5.868770772,0.508816822358985,21.19448071,0.4743997565,0.1839549667,0.3877636195,9.248747371E-09
52222222,-5.978997326,0.502400581846459,20.91024081,0.46931283,0.1793092644,0.3820676805,8.624211219E-09
52311111,-6.091215977,0.495951492041914,20.65258623,0.4640797746,0.1749223978,0.3769231227,8.192150351E-09
52400000,-6.212244333,0.489088873921624,20.39942496,0.4584159038,0.1704781093,0.371885242,8.912775738E-09
52488888,-6.315060487,0.483333587228173,20.13914294,0.453782211,0.1664123236,0.3667228895,9.21568066E-09
52577777,-6.422685866,0.477381634047561,19.74091656,0.4493257127,0.1612440027,0.3588577243,7.548294737E-09
52666666,-6.532440083,0.471387428250418,19.50734627,0.4443291694,0.1574093286,0.354262874,5.053345005E-09
52755555,-6.643872863,0.465378544348906,19.50759463,0.4386645297,0.1554046972,0.3542677528,2.275496574E-09
52844444,-6.755141682,0.459454929986262,19.44726769,0.4332422506,0.1529705365,0.3530831452,1.05652805E-09
52933333,-6.864604731,0.4537010281613,19.40687594,0.4279230012,0.1507532022,0.3522904863,8.301231285E-10
53022222,-6.973093652,0.448069432750721,19.38866092,0.4226586874,0.1487476069,0.3519331586,4.487109855E-10
53111111,-7.080285512,0.44257382437505,19.40407815,0.4174351945,0.1470355347,0.3522355964,-1.136539105E-09
53200000,-7.184708255,0.437285007115842,19.37687274,0.4125157224,0.1450825841,0.3517019502,-2.916387484E-09
53288888,-7.288657747,0.432082933352949,19.59461651,0.4070605646,0.1449046516,0.355978113,-4.64011723E-09
53377777,-7.389241684,0.427108206219903,19.76001432,0.4019587676,0.144397261,0.3592340126,-6.388715639E-09
53466666,-7.486777744,0.422338927570015,19.9549187,0.3969823054,0.1441361127,0.3630794389,-6.461790578E-09
53555555,-7.580691712,0.417797093512521,20.21891743,0.3920520038,0.1443940362,0.3683032729,-7.528767059E-09
53644444,-7.672413761,0.413408414456692,20.39905274,0.3874826435,0.1440962113,0.3718778471,-7.962299114E-09
53733333,-7.762643831,0.409136106988979,20.74255153,0.3826164199,0.144903517,0.3787174555,-7.763130779E-09
53822222,-7.841672257,0.40543047214777,20.96707109,0.3785853932,0.1450757312,0.383204777,-7.277188569E-09
53911111,-7.921247733,0.401733097515199,21.17701073,0.3746035889,0.145126265,0.387412906,-5.972886192E-09
54000000,-7.990033998,0.398564212264497,21.34617477,0.371221982,0.1450781561,0.3908124063,-5.690279753E-09
54088888,-8.055348947,0.395578384619733,21.50866268,0.3680311545,0.1450356084,0.3940851381,-6.24148333E-09
54177777,-8.116838309,0.392787885399927,21.71169102,0.3649223763,0.1453065112,0.3981847116,-7.109146164E-09
54266666,-8.176288959,0.390108624745737,21.99287995,0.3617205758,0.1460923137,0.4038816796,-8.750685466E-09
54355555,-8.226872533,0.38784337139873,22.24153094,0.3589864528,0.1468032951,0.4089382592,-1.042290261E-08
54444444,-8.276908546,0.385615580305771,22.64385414,0.3558907147,0.1484627058,0.4171581321,-1.166184347E-08
54533333,-8.318507348,0.383773190447406,23.05387042,0.3531239409,0.150284211,0.4255848829,-1.238254711E-08
54622222,-8.356038492,0.382118509800687,23.4526075,0.3505515423,0.1520794915,0.4338291896,-1.229073475E-08
54711111,-8.387729092,0.380726884851851,23.81836428,0.3483004818,0.1537521877,0.4414354725,-1.193124173E-08
54800000,-8.417863771,0.379408286104252,24.22812723,0.3459895375,0.1556980651,0.4500080155,-1.148989181E-08
54888888,-8.437118563,0.378568149213595,24.57511162,0.3442762534,0.1574411158,0.4573104134,-1.120140628E-08
54977777,-8.450969104,0.377964964558571,24.91261881,0.3427958022,0.1592122874,0.464452267,-1.072724012E-08
55066666,-8.460300732,0.377559118450496,25.26832557,0.3414337579,0.1611641303,0.4720216634,-1.033240847E-08
55155555,-8.467245915,0.377257345206151,25.59788082,0.3402289736,0.1629949387,0.479074245,-1.003401702E-08
55244444,-8.465903527,0.377315654128991,25.88566804,0.3394584473,0.1647272455,0.4852648295,-9.89169681E-09
55333333,-8.462226512,0.37747541773222,26.20939231,0.3386656537,0.1667131248,0.4922646362,-1.017239933E-08
55422222,-8.455593851,0.377763773070121,26.54524329,0.3379405753,0.1688242749,0.4995679337,-9.747764966E-09
55511111,-8.445083927,0.378221143781869,26.89567912,0.3373095855,0.171094936,0.5072341355,-8.650807989E-09
55600000,-8.424462613,0.379120151596406,27.10216898,0.3374910753,0.1727190304,0.5117736233,-8.366552206E-09
55688888,-8.412050991,0.379662279087074,27.31506048,0.3373286607,0.1742206097,0.5164714119,-8.543928047E-09
55777777,-8.395720864,0.380376744192918,27.67420264,0.3368627214,0.1766634498,0.5244375188,-8.847592397E-09
55866666,-8.374575872,0.381303864101531,27.9766771,0.3367441697,0.1788742603,0.531187401,-8.127161665E-09
55955555,-8.34976003,0.382394818150726,28.18697722,0.3370469362,0.1806243609,0.5359026934,-6.108982809E-09
56044444,-8.323476111,0.383553715782433,28.35902068,0.3375228689,0.1821860748,0.5397740172,-4.46424211E-09
56133333,-8.291772515,0.384956249283309,28.46046932,0.3384327908,0.1834517919,0.5420626985,-3.332969961E-09
56222222,-8.262619863,0.386250457509212,28.55421068,0.3392689809,0.184623873,0.5441814118,-1.88299479E-09
56311111,-8.233739474,0.387536869111187,28.62265808,0.3401773851,0.1856452843,0.5457308229,-1.501912196E-09
56400000,-8.200781435,0.389010145721838,28.57920585,0.3416118454,0.1860920217,0.5447469817,-8.144624274E-10
56488888,-8.170220987,0.390381250274764,28.68827799,0.342459763,0.1874001902,0.5472181275,8.986104954E-11
56577777,-8.136699376,0.391890766673959,28.65171487,0.343903959,0.1879054016,0.5463891785,8.507554079E-10
56666666,-8.104043526,0.393366909461074,28.57202594,0.3454613447,0.1881328913,0.5445844932,1.897640418E-09
56755555,-8.068920583,0.394960779052693,28.50121084,0.3470943087,0.1884663309,0.5429830631,1.912980365E-09
56844444,-8.037602426,0.3963874343391,28.45990716,0.3484843261,0.1888959304,0.5420500041,1.842395607E-09
56933333,-8.006587897,0.397805336798604,28.40169702,0.3499232926,0.189216213,0.5407362613,3.356966677E-09
57022222,-7.976826159,0.399170733480913,28.32699918,0.3513715764,0.1894077341,0.539052521,5.311651688E-09
57111111,-7.949331152,0.400436302329059,28.03054949,0.3534639829,0.1881819466,0.5323935554,0.0000000058468016
57200000,-7.931561031,0.401256377851328,27.7956156,0.3549580774,0.1871134523,0.5271423986,5.413222925E-09
57288888,-7.905506478,0.402461810069281,27.73189939,0.3562329087,0.1872795326,0.5257221553,4.14755873E-09
57377777,-7.881762554,0.403563492937493,27.61020748,0.3576060968,0.1870330782,0.5230142322,4.019111521E-09
57466666,-7.863496938,0.404413042281638,27.45965079,0.3588501659,0.1864844959,0.5196723134,5.251425856E-09
57555555,-7.844490307,0.405298955622745,27.28868125,0.3601923518,0.1858190333,0.5158883367,6.411411938E-09
57644444,-7.823451873,0.406281835977183,27.05243332,0.3618308202,0.1847792948,0.5106787052,7.598602319E-09
57733333,-7.810132489,0.406905327088493,26.78798902,0.3632363763,0.1833883316,0.5048732549,8.832244701E-09
57822222,-7.798935113,0.407430225543927,26.49421901,0.3646416495,0.1817576852,0.4984556356,1.073462157E-08
57911111,-7.789655265,0.407865749267855,26.15462749,0.3661034439,0.1797852546,0.4910777476,1.154420791E-08
58000000,-7.768093099,0.40887950770254,25.65157249,0.3685816668,0.1770028438,0.4802269342,1.037080604E-08
58088888,-7.78428533,0.408117984770254,25.36223671,0.3687826776,0.1748131179,0.4740274652,8.482756914E-09
58177777,-7.791098192,0.407797998968716,25.23108336,0.3688924106,0.1738320953,0.4712270851,6.731126874E-09
58266666,-7.800737371,0.407345695548848,25.00764452,0.3691576038,0.1722009851,0.4664701019,7.357647047E-09
58355555,-7.811973494,0.406819091205958,24.75188694,0.3694443713,0.1703309411,0.4610462475,9.160303573E-09
58444444,-7.82354344,0.406277552960206,24.42460992,0.3699182059,0.1679939612,0.454138127,1.026279374E-08
58533333,-7.838028185,0.405600601847068,24.05695025,0.3703704267,0.1653408457,0.4464202155,1.064916923E-08
58622222,-7.86061455,0.404547267880066,23.71306381,0.3703917154,0.1626913308,0.4392412791,1.287758539E-08
58711111,-7.886661017,0.403335964889198,23.40379079,0.3701528486,0.160208518,0.4328171958,1.170134579E-08
58800000,-7.891995746,0.403088318703486,22.69077341,0.3718893721,0.1554943328,0.4181198617,1.100555737E-08
58888888,-7.953527909,0.400242870452891,22.69587778,0.3692504046,0.1544295763,0.4182245284,1.167303537E-08
58977777,-7.996355543,0.398274244848843,22.30612893,0.3684710337,0.1511670316,0.410254858,1.117050347E-08
59066666,-8.034697161,0.396520040578047,21.72844605,0.3683468501,0.1467948931,0.3985235466,1.335587674E-08
59155555,-8.085158116,0.394223123127002,21.38720649,0.3670758409,0.1437609051,0.3916381552,1.152003566E-08
59244444,-8.141124193,0.391691178216119,21.01839605,0.3656301297,0.1404869651,0.3842324625,9.587758015E-09
59333333,-8.202702954,0.388924097229124,20.81794592,0.3635329564,0.1382235257,0.3802228195,9.479578504E-09
59422222,-8.271391771,0.385860578827631,20.47903313,0.361474299,0.1349989537,0.3734676409,5.110070819E-09
59511111,-8.346622303,0.382532981003489,20.1401535,0.3591423061,0.1317128905,0.3667428991,8.209497459E-09
59600000,-8.225713234,0.387895140009469,20.53967991,0.363236425,0.1360953314,0.3746742398,1.009336297E-08
59688888,-8.520076988,0.374969678660363,19.47410129,0.3535185188,0.1250076669,0.3536099532,0.0000000116462156
59777777,-8.611074459,0.371061825688578,19.19711914,0.3504281553,0.1220122388,0.3481804671,1.216456542E-08
59866666,-8.712977522,0.366733956531671,18.94805802,0.346861866,0.1190824958,0.3433138879,6.452026141E-09
59955555,-8.828960707,0.361869486922133,18.85636865,0.3424485852,0.1169550856,0.341525971,5.579968363E-09
60044444,-8.943390532,0.357133404121818,18.61215107,0.3384555932,0.1139828048,0.3367732935,4.604607229E-09
60133333,-9.065424791,0.352150865768866,18.47227656,0.3340070238,0.1115775081,0.3340573706,3.348042194E-09
60222222,-9.198250006,0.34680671647244,18.40336598,0.3290701423,0.1094885383,0.3327209741,-9.474977816E-09
60311111,-9.338549352,0.341249899699046,18.42507377,0.3237566745,0.1078568949,0.3331418419,-7.611128443E-09
60400000,-9.589936927,0.331514977114849,20.15175081,0.3112207799,0.1142094838,0.3669725518,-5.992241411E-09
60488888,-9.645189144,0.329412854800719,18.81586622,0.3118090262,0.1062448122,0.3407368078,-4.342035432E-09
60577777,-9.814032704,0.323071289263133,19.16672958,0.3051625356,0.1060701882,0.347585879,-2.586043652E-09
60666666,-9.988709818,0.316639075687829,19.6123031,0.2982693863,0.1062811247,0.3563259577,-1.581961905E-08
60755555,-10.16764357,0.310182878202387,20.16729987,0.2911655474,0.1069394312,0.3672805116,-1.925583291E-08
60844444,-10.35572941,0.303538322376372,20.84672329,0.2836674241,0.1080199312,0.3807978007,-2.362279333E-08
60933333,-10.54596987,0.2969624287546,21.63045661,0.2760505338,0.1094659163,0.3965430344,-2.828857112E-08
61022222,-10.73576632,0.290543847943756,22.66037639,0.268115242,0.1119372348,0.4174967226,-0.0000000798994289
61111111,-10.9258839,0.284253489632267,23.78665035,0.260107198,0.1146485581,0.4407742612,-6.306582227E-08
61200000,-10.99684817,0.281940581736231,32.55255102,0.2376472331,0.1517045951,0.638360452,-4.675538392E-08
61288888,-11.28485029,0.272745431897912,26.77491347,0.2435025248,0.1228681856,0.5045869059,-2.973359588E-08
61377777,-11.43758825,0.267991233396688,28.64711562,0.2351861691,0.1284786638,0.5462849463,-1.465861349E-08
61466666,-11.59530689,0.263168954719798,30.49669582,0.2267617478,0.1335552636,0.5889673407,-0.0000000686720341
61555555,-11.68310265,0.260522278312977,33.03704093,0.2184005911,0.1420318249,0.6503271084,-7.491261955E-08
61644444,-11.75603494,0.258343924705312,35.56749,0.210144939,0.1502687193,0.7150717977,-0.0000000820355323
61733333,-11.86812809,0.255031365076177,38.09775264,0.200699285,0.1573556294,0.7840368208,-8.543120207E-08
61822222,-11.75821054,0.258279224060737,41.09204155,0.19465335,0.1697593325,0.8721110247,-0.0000003675353823
61911111,-11.67365649,0.260805758057936,43.94377458,0.1877856579,0.1809867124,0.9637941174,-0.0000002294141687
62000000,-26.1306526,0.0493704823158103,91.4502137,-0.001249483051,0.04935466866,-39.50007054,-8.773229283E-08
62088888,-11.32622164,0.271449419971729,49.62497944,0.1758416304,0.2067958137,1.176034442,5.402557364E-08
62177777,-11.07090271,0.279547018393695,52.28862352,0.1709944751,0.2211502318,1.293317995,0.000000198803224
62266666,-10.75750075,0.289817737999446,54.88056433,0.1667271449,0.2370577574,1.421830606,-7.299507386E-08
62355555,-10.42578732,0.301099915754199,57.01386566,0.1639296517,0.2525633159,1.540681099,-6.432610371E-08
62444444,-10.04958438,0.314427687037295,58.94158478,0.1622169294,0.2693518855,1.660442511,-5.492387432E-08
62533333,-9.652789286,0.329124745052584,60.55030275,0.161817223,0.2865977742,1.771120335,-4.594908428E-08
62622222,-9.23218703,0.34545433628723,61.90017666,0.1627121572,0.3047350527,1.872847475,-5.639857862E-08
62711111,-8.803487067,0.362932321466081,62.88643239,0.1654084729,0.3230478402,1.953030788,-3.724134185E-08
62800000,-8.710816712,0.366825201183714,66.79730382,0.144523686,0.3371552052,2.332871618,-1.885433826E-08
62888888,-7.94749902,0.400520776064603,64.06036131,0.1751974083,0.3601704599,2.055797876,-1.679874199E-09
62977777,-7.52738996,0.420368826152936,64.32991009,0.1820989987,0.3788798024,2.080625402,1.533798449E-08
63066666,-7.1137056,0.440874235920424,64.38890644,0.1905724527,0.397557835,2.086124355,3.18115229E-09
63155555,-6.712865955,0.461696627527752,64.17895067,0.2010974276,0.4156002893,2.06666139,1.006749646E-08
63244444,-6.328219987,0.482601870285441,63.62685603,0.2143791283,0.4323727033,2.016860068,1.465765049E-08
63333333,-5.958876368,0.503565747307355,63.10013386,0.2278295733,0.4490792217,1.971119092,1.805494521E-08
63422222,-5.60516568,0.52449543908285,62.58308784,0.2415101265,0.4655838533,1.927802615,0.0000000152245474
63511111,-5.271648405,0.545026450950256,61.81203992,0.2574517251,0.4803878032,1.865933519,2.271755177E-08
63600000,-4.834169887,0.573180630229995,61.83497237,0.2705485623,0.5053113004,1.867728648,0.0000000298281736
63688888,-4.65846173,0.584893659568687,59.83937876,0.2938656772,0.5057109419,1.720891486,3.491713129E-08
63777777,-4.376346359,0.604202728349176,58.79690467,0.3130212521,0.5167965099,1.650994961,3.905900044E-08
63866666,-4.110052737,0.62301336474739,57.74438863,0.3325005764,0.5268671743,1.584560183,3.456333787E-08
63955555,-3.855197598,0.641564197437929,56.63301955,0.3528600045,0.5358119415,1.518483066,3.653018888E-08
64044444,-3.621886773,0.659030723216098,55.39118035,0.3743099733,0.5424145445,1.449105242,3.843070859E-08
64133333,-3.404133011,0.675761351033465,54.12867128,0.3959738055,0.5475930505,1.382902209,3.956441057E-08
64222222,-3.203170418,0.691578493256851,52.8476417,0.4176695553,0.5512104452,1.31972857,3.819277487E-08
64311111,-3.011245509,0.707029809209866,51.57447527,0.4394167969,0.5538989346,1.260532002,3.962090089E-08
64400000,-2.801436133,0.724316191067149,50.55742674,0.4601613448,0.5593616732,1.215577274,4.046163444E-08
64488888,-2.670256516,0.735338278780035,48.9344267,0.483060144,0.5544143591,1.147712901,0.0000000413310227
64577777,-2.51195902,0.748862440643949,47.69379639,0.5040537612,0.5538273746,1.098746636,4.199804063E-08
64666666,-2.368323096,0.761349111416174,46.39339295,0.5251048019,0.5512870545,1.049861004,4.019110956E-08
64755555,-2.234519883,0.773168239930005,45.10824871,0.5456786283,0.5477444311,1.00378575,0.0000000405271951
64844444,-2.112488773,0.784107415938318,43.79661497,0.5659696099,0.542681159,0.9588521176,4.048101792E-08
64933333,-1.996369143,0.794660347522922,42.50782606,0.5858117286,0.5369447704,0.9165824858,0.0000000402697203
65022222,-1.890245014,0.804429056672658,41.21663331,0.6051105657,0.5300446306,0.8759467454,3.988109355E-08
65111111,-1.791672729,0.813610160610892,39.95507624,0.6236714013,0.5224896905,0.8377643891,3.956692052E-08
65200000,-1.696943415,0.82253204998747,38.69200693,0.6420007617,0.5141925663,0.8009220503,3.892239227E-08
65288888,-1.615353465,0.830294816696464,37.43942405,0.6592511865,0.5047547482,0.7656486003,3.812638658E-08
65377777,-1.536269561,0.837889063686568,36.24686886,0.6757381892,0.4954149601,0.7331463103,3.758363872E-08
65466666,-1.46129028,0.845153289180352,35.07748442,0.6916528424,0.4856958181,0.7022248566,3.717990988E-08
65555555,-1.389987313,0.852119756022657,33.85958703,0.7076049134,0.4747666427,0.6709487649,3.701038414E-08
65644444,-1.326653324,0.858355775766051,32.68427194,0.7224429065,0.4635201017,0.6416010144,3.672651524E-08
65733333,-1.266462737,0.864324578682896,31.52180623,0.7367859195,0.4518887983,0.613324422,3.607240875E-08
65822222,-1.211137504,0.86984751038653,30.37012504,0.7504847789,0.4397809546,0.585995835,3.617269865E-08
65911111,-1.160907098,0.874892402366069,29.24506787,0.7633769241,0.4274253005,0.5599138341,3.552529625E-08
66000000,-1.107569327,0.880281416556889,28.03500211,0.7769897471,0.4137418341,0.5324932995,3.492245232E-08
66088888,-1.069841606,0.884113291551768,27.00531319,0.7877134865,0.4014520836,0.5096422627,3.417683039E-08
66177777,-1.031144522,0.888060950625225,25.90240302,0.7988458665,0.3879401159,0.485625741,3.323138218E-08
66266666,-0.9883568913,0.89244642760419,24.84312923,0.809860756,0.374948239,0.4629786494,3.304607841E-08
66355555,-0.9521316671,0.896176221860712,23.79906629,0.8199709917,0.3616343366,0.4410330857,3.233667946E-08
66444444,-0.9170009918,0.899808207901545,22.7696024,0.8296849068,0.3482495749,0.4197371461,3.207946269E-08
66533333,-0.8819503119,0.903446592895166,21.76529126,0.8390404494,0.3350027918,0.3992689411,3.171669809E-08
66622222,-0.8528342557,0.906480126645555,20.7272963,0.8478086769,0.3208218624,0.3784130443,3.115687245E-08
66711111,-0.8244527565,0.90944693192699,19.74554131,0.855973552,0.3072507124,0.3589488387,3.100735668E-08
66800000,-0.8006214217,0.911945592953202,18.79437156,0.8633214868,0.2938039737,0.3403181528,3.082870844E-08
66888888,-0.7762072955,0.914512477309711,17.77057036,0.8708776903,0.2791148863,0.320498377,3.094423536E-08
66977777,-0.7569555847,0.916541682848136,16.78218226,0.877505562,0.2646368173,0.301578507,3.082400242E-08
