Frequency,S11_Magnitude,S11_Phase,S11_VSWR,S12_Magnitude,S12_Phase,S12_VSWR,S21_Magnitude,S21_Phase,S21_VSWR,S22_Magnitude,S22_Phase,S22_VSWR,
32480000,-0.2440766992,-64.80183304,71.17812731,-21.2592271,-15.99724673,1.189392258,-67.25081261,75.41410657,1.000868316,-11.66119465,-94.2111505,1.707020072,
32586666,-0.2481297384,-65.32647748,70.01563277,-14.45564363,134.5764642,1.467092974,-71.04353871,51.62260406,1.000561016,-4.613219917,158.9579182,3.853757705,
32693333,-0.2712860466,-65.92280156,64.04012166,-14.6915244,131.2131321,1.451752299,-67.22095124,-78.66475412,1.000871308,-2.193988807,-51.40704712,7.959951875,
32800000,-0.2369631341,-66.27239564,73.31459712,-22.41787392,7.114241757,1.163803886,-86.96892517,29.95293873,1.000089661,-8.465460236,-38.11940886,2.211999574,
32906666,-0.2521216893,-66.85214442,68.9071972,-16.85404067,-72.82106485,1.335486752,-79.98092647,75.89103229,1.00020046,1.175156499,-14.48021701,nan,
33013333,-0.2461473653,-67.28232143,70.57943449,-5.145901309,-164.1966997,3.474015534,-67.00226294,-46.69812369,1.000893533,3.154020708,-172.8877448,nan,
33120000,-0.2479957532,-67.7896514,70.05345513,-17.20335233,-12.13610563,1.320145674,-59.76154371,-129.6444716,1.002057782,-10.16309175,164.5489085,1.900002707,
33226666,-0.2531969777,-68.25350383,68.61460018,-32.76251954,-123.3431909,1.047099131,-60.12724849,-49.50901171,1.001972858,-15.672291,135.0243143,1.394014524,
33333333,-0.2419613368,-68.66920432,71.80032509,-24.74261168,9.381985051,1.122974238,-64.06229285,128.6737166,1.001253682,-0.2014900501,25.16604509,86.22042758,
33440000,-0.2475346634,-69.30737012,70.18392797,-11.13207874,-152.84492,1.768491963,-75.68000963,-91.15525968,1.000328928,-6.699641741,146.7908201,2.72023874,
33546666,-0.2375147676,-69.90762635,73.14434343,-10.32937868,-57.48656102,1.875466053,-61.29417169,-7.220382166,1.001724629,-0.1708181685,-16.57900259,101.7007694,
33653333,-0.2323012677,-70.13453952,74.78570784,-19.51740208,-54.34052008,1.236419422,-60.20560129,97.983256,1.001955124,-18.97928784,-87.63137759,1.253444239,
33760000,-0.2213727383,-70.702419,78.47723135,-24.975072,-116.975187,1.119532639,-58.51379287,-23.53734252,1.002376052,-8.192660147,-8.877392255,2.275327499,
33866666,-0.2341623983,-71.27352163,74.19137963,-8.087882508,40.68835861,2.300871962,-66.53340277,60.9160258,1.000943115,-5.948431829,134.1408695,3.033653865,
33973333,-0.2434695147,-71.80814183,71.35561391,7.648361727,167.1201811,nan,-51.32076584,-123.0101066,1.005447195,23.117419,-1.031352982,nan,
34080000,-0.2395633594,-72.27710249,72.51893831,-24.58614665,-111.9292564,1.125349628,-68.40176468,-150.5932099,1.000760513,-5.057997528,-153.0372974,3.531026942,
34186666,-0.2394058058,-72.73329849,72.56665718,-20.33623445,43.10971355,1.212886118,-66.18021315,4.626501552,1.000982274,-11.96337141,80.13834204,1.674691268,
34293333,-0.2372209181,-73.24032485,73.23493727,-5.705130677,154.7822772,3.153631868,-56.1349069,-141.3949947,1.003125812,8.652981055,-90.79649018,nan,
34400000,-0.2402244509,-73.75970523,72.31939342,-44.86196186,-54.18239613,1.011492655,-69.66926226,165.258451,1.000657218,-0.4353300874,127.6898468,39.91319697,
34506666,-0.2319609677,-74.17992147,74.89540966,-20.62756806,-85.62591068,1.205143861,-68.56442799,159.3602387,1.000746398,-6.555419906,-163.5572063,2.77459586,
34613333,-0.2308247335,-74.69668549,75.26403844,-13.505111,-144.0566213,1.535575961,-67.24062688,-166.4369104,1.000869335,1.883302384,48.90900914,nan,
34720000,-0.2232800749,-75.21320466,77.80692426,-21.20907317,-87.68733568,1.190593524,-64.71734292,-177.8595814,1.00116256,-6.278610269,57.5816414,2.886258176,
